"date","indicator","count"
2020-08-12,"CO_IVBed_Spare",10
2020-08-13,"CO_GABed_C19_Con",1
2020-08-13,"CO_GABed_C19_Rec",10
2020-08-13,"CO_GABed_C19_Sus",30
2020-08-13,"CO_GABed_NonC19",1199
2020-08-13,"CO_GABed_Spare",380
2020-08-13,"CO_IVBed_C19_Con",0
2020-08-13,"CO_IVBed_C19_Rec",0
2020-08-13,"CO_IVBed_C19_Sus",2
2020-08-13,"CO_IVBed_NonC19",23
2020-08-13,"CO_IVBed_Spare",7
2020-08-14,"CO_GABed_C19_Con",1
2020-08-14,"CO_GABed_C19_Rec",10
2020-08-14,"CO_GABed_C19_Sus",30
2020-08-14,"CO_GABed_NonC19",1215
2020-08-14,"CO_GABed_Spare",364
2020-08-14,"CO_IVBed_C19_Con",0
2020-08-14,"CO_IVBed_C19_Rec",0
2020-08-14,"CO_IVBed_C19_Sus",2
2020-08-14,"CO_IVBed_NonC19",15
2020-08-14,"CO_IVBed_Spare",15
2020-08-15,"CO_GABed_C19_Con",1
2020-08-15,"CO_GABed_C19_Rec",10
2020-08-15,"CO_GABed_C19_Sus",89
2020-08-15,"CO_GABed_NonC19",1115
2020-08-15,"CO_GABed_Spare",405
2020-08-15,"CO_IVBed_C19_Con",0
2020-08-15,"CO_IVBed_C19_Rec",0
2020-08-15,"CO_IVBed_C19_Sus",2
2020-08-15,"CO_IVBed_NonC19",15
2020-08-15,"CO_IVBed_Spare",15
2020-08-16,"CO_GABed_C19_Con",1
2020-08-16,"CO_GABed_C19_Rec",11
2020-08-16,"CO_GABed_C19_Sus",65
2020-08-16,"CO_GABed_NonC19",1178
2020-08-16,"CO_GABed_Spare",365
2020-08-16,"CO_IVBed_C19_Con",0
2020-08-16,"CO_IVBed_C19_Rec",0
2020-08-16,"CO_IVBed_C19_Sus",2
2020-08-16,"CO_IVBed_NonC19",14
2020-08-16,"CO_IVBed_Spare",16
2020-08-17,"CO_GABed_C19_Con",1
2020-08-17,"CO_GABed_C19_Rec",11
2020-08-17,"CO_GABed_C19_Sus",68
2020-08-17,"CO_GABed_NonC19",1227
2020-08-17,"CO_GABed_Spare",313
2020-08-17,"CO_IVBed_C19_Con",0
2020-08-17,"CO_IVBed_C19_Rec",0
2020-08-17,"CO_IVBed_C19_Sus",1
2020-08-17,"CO_IVBed_NonC19",17
2020-08-17,"CO_IVBed_Spare",14
2020-08-18,"CO_GABed_C19_Con",1
2020-08-18,"CO_GABed_C19_Rec",11
2020-08-18,"CO_GABed_C19_Sus",34
2020-08-18,"CO_GABed_NonC19",1251
2020-08-18,"CO_GABed_Spare",323
2020-08-18,"CO_IVBed_C19_Con",0
2020-08-18,"CO_IVBed_C19_Rec",0
2020-08-18,"CO_IVBed_C19_Sus",1
2020-08-18,"CO_IVBed_NonC19",15
2020-08-18,"CO_IVBed_Spare",16
2020-08-19,"CO_GABed_C19_Con",1
2020-08-19,"CO_GABed_C19_Rec",11
2020-08-19,"CO_GABed_C19_Sus",37
2020-08-19,"CO_GABed_NonC19",1251
2020-08-19,"CO_GABed_Spare",320
2020-08-19,"CO_IVBed_C19_Con",0
2020-08-19,"CO_IVBed_C19_Rec",0
2020-08-19,"CO_IVBed_C19_Sus",1
2020-08-19,"CO_IVBed_NonC19",12
2020-08-19,"CO_IVBed_Spare",19
2020-08-20,"CO_GABed_C19_Con",0
2020-08-20,"CO_GABed_C19_Rec",12
2020-08-20,"CO_GABed_C19_Sus",56
2020-08-20,"CO_GABed_NonC19",1226
2020-08-20,"CO_GABed_Spare",326
2020-08-20,"CO_IVBed_C19_Con",0
2020-08-20,"CO_IVBed_C19_Rec",0
2020-08-20,"CO_IVBed_C19_Sus",3
2020-08-20,"CO_IVBed_NonC19",9
2020-08-20,"CO_IVBed_Spare",20
2020-08-21,"CO_GABed_C19_Con",0
2020-08-21,"CO_GABed_C19_Rec",12
2020-08-21,"CO_GABed_C19_Sus",32
2020-08-21,"CO_GABed_NonC19",1237
2020-08-21,"CO_GABed_Spare",339
2020-08-21,"CO_IVBed_C19_Con",0
2020-08-21,"CO_IVBed_C19_Rec",0
2020-08-21,"CO_IVBed_C19_Sus",0
2020-08-21,"CO_IVBed_NonC19",13
2020-08-21,"CO_IVBed_Spare",19
2020-08-22,"CO_GABed_C19_Con",0
2020-08-22,"CO_GABed_C19_Rec",12
2020-08-22,"CO_GABed_C19_Sus",51
2020-08-22,"CO_GABed_NonC19",1156
2020-08-22,"CO_GABed_Spare",401
2020-08-22,"CO_IVBed_C19_Con",0
2020-08-22,"CO_IVBed_C19_Rec",0
2020-08-22,"CO_IVBed_C19_Sus",0
2020-08-22,"CO_IVBed_NonC19",10
2020-08-22,"CO_IVBed_Spare",22
2020-08-23,"CO_GABed_C19_Con",0
2020-08-23,"CO_GABed_C19_Rec",12
2020-08-23,"CO_GABed_C19_Sus",24
2020-08-23,"CO_GABed_NonC19",1187
2020-08-23,"CO_GABed_Spare",397
2020-08-23,"CO_IVBed_C19_Con",0
2020-08-23,"CO_IVBed_C19_Rec",0
2020-08-23,"CO_IVBed_C19_Sus",0
2020-08-23,"CO_IVBed_NonC19",12
2020-08-23,"CO_IVBed_Spare",20
2020-08-24,"CO_GABed_C19_Con",0
2020-08-24,"CO_GABed_C19_Rec",12
2020-08-24,"CO_GABed_C19_Sus",32
2020-08-24,"CO_GABed_NonC19",1217
2020-08-24,"CO_GABed_Spare",359
2020-08-24,"CO_IVBed_C19_Con",0
2020-08-24,"CO_IVBed_C19_Rec",0
2020-08-24,"CO_IVBed_C19_Sus",0
2020-08-24,"CO_IVBed_NonC19",11
2020-08-24,"CO_IVBed_Spare",21
2020-08-25,"CO_GABed_C19_Con",0
2020-08-25,"CO_GABed_C19_Rec",12
2020-08-25,"CO_GABed_C19_Sus",25
2020-08-25,"CO_GABed_NonC19",1243
2020-08-25,"CO_GABed_Spare",340
2020-08-25,"CO_IVBed_C19_Con",0
2020-08-25,"CO_IVBed_C19_Rec",0
2020-08-25,"CO_IVBed_C19_Sus",1
2020-08-25,"CO_IVBed_NonC19",10
2020-08-25,"CO_IVBed_Spare",21
2020-08-26,"CO_GABed_C19_Con",0
2020-08-26,"CO_GABed_C19_Rec",12
2020-08-26,"CO_GABed_C19_Sus",36
2020-08-26,"CO_GABed_NonC19",1222
2020-08-26,"CO_GABed_Spare",350
2020-08-26,"CO_IVBed_C19_Con",0
2020-08-26,"CO_IVBed_C19_Rec",0
2020-08-26,"CO_IVBed_C19_Sus",2
2020-08-26,"CO_IVBed_NonC19",6
2020-08-26,"CO_IVBed_Spare",24
2020-08-27,"CO_GABed_C19_Con",0
2020-08-27,"CO_GABed_C19_Rec",9
2020-08-27,"CO_GABed_C19_Sus",39
2020-08-27,"CO_GABed_NonC19",1218
2020-08-27,"CO_GABed_Spare",354
2020-08-27,"CO_IVBed_C19_Con",0
2020-08-27,"CO_IVBed_C19_Rec",0
2020-08-27,"CO_IVBed_C19_Sus",2
2020-08-27,"CO_IVBed_NonC19",6
2020-08-27,"CO_IVBed_Spare",24
2020-08-28,"CO_GABed_C19_Con",0
2020-08-28,"CO_GABed_C19_Rec",9
2020-08-28,"CO_GABed_C19_Sus",38
2020-08-28,"CO_GABed_NonC19",1190
2020-08-28,"CO_GABed_Spare",383
2020-08-28,"CO_IVBed_C19_Con",0
2020-08-28,"CO_IVBed_C19_Rec",0
2020-08-28,"CO_IVBed_C19_Sus",2
2020-08-28,"CO_IVBed_NonC19",8
2020-08-28,"CO_IVBed_Spare",22
2020-08-29,"CO_GABed_C19_Con",0
2020-08-29,"CO_GABed_C19_Rec",9
2020-08-29,"CO_GABed_C19_Sus",13
2020-08-29,"CO_GABed_NonC19",1160
2020-08-29,"CO_GABed_Spare",438
2020-08-29,"CO_IVBed_C19_Con",0
2020-08-29,"CO_IVBed_C19_Rec",0
2020-08-29,"CO_IVBed_C19_Sus",0
2020-08-29,"CO_IVBed_NonC19",7
2020-08-29,"CO_IVBed_Spare",25
2020-08-30,"CO_GABed_C19_Con",0
2020-08-30,"CO_GABed_C19_Rec",9
2020-08-30,"CO_GABed_C19_Sus",39
2020-08-30,"CO_GABed_NonC19",1143
2020-08-30,"CO_GABed_Spare",429
2020-08-30,"CO_IVBed_C19_Con",0
2020-08-30,"CO_IVBed_C19_Rec",0
2020-08-30,"CO_IVBed_C19_Sus",4
2020-08-30,"CO_IVBed_NonC19",7
2020-08-30,"CO_IVBed_Spare",21
2020-08-31,"CO_GABed_C19_Con",0
2020-08-31,"CO_GABed_C19_Rec",9
2020-08-31,"CO_GABed_C19_Sus",42
2020-08-31,"CO_GABed_NonC19",1168
2020-08-31,"CO_GABed_Spare",401
2020-08-31,"CO_IVBed_C19_Con",0
2020-08-31,"CO_IVBed_C19_Rec",0
2020-08-31,"CO_IVBed_C19_Sus",5
2020-08-31,"CO_IVBed_NonC19",7
2020-08-31,"CO_IVBed_Spare",20
2020-09-01,"CO_GABed_C19_Con",0
2020-09-01,"CO_GABed_C19_Rec",9
2020-09-01,"CO_GABed_C19_Sus",46
2020-09-01,"CO_GABed_NonC19",1215
2020-09-01,"CO_GABed_Spare",350
2020-09-01,"CO_IVBed_C19_Con",0
2020-09-01,"CO_IVBed_C19_Rec",0
2020-09-01,"CO_IVBed_C19_Sus",5
2020-09-01,"CO_IVBed_NonC19",10
2020-09-01,"CO_IVBed_Spare",17
2020-09-02,"CO_GABed_C19_Con",0
2020-09-02,"CO_GABed_C19_Rec",9
2020-09-02,"CO_GABed_C19_Sus",63
2020-09-02,"CO_GABed_NonC19",1210
2020-09-02,"CO_GABed_Spare",338
2020-09-02,"CO_IVBed_C19_Con",0
2020-09-02,"CO_IVBed_C19_Rec",0
2020-09-02,"CO_IVBed_C19_Sus",5
2020-09-02,"CO_IVBed_NonC19",8
2020-09-02,"CO_IVBed_Spare",19
2020-09-03,"CO_GABed_C19_Con",0
2020-09-03,"CO_GABed_C19_Rec",9
2020-09-03,"CO_GABed_C19_Sus",46
2020-09-03,"CO_GABed_NonC19",1229
2020-09-03,"CO_GABed_Spare",336
2020-09-03,"CO_IVBed_C19_Con",0
2020-09-03,"CO_IVBed_C19_Rec",0
2020-09-03,"CO_IVBed_C19_Sus",2
2020-09-03,"CO_IVBed_NonC19",14
2020-09-03,"CO_IVBed_Spare",16
2020-09-04,"CO_GABed_C19_Con",1
2020-09-04,"CO_GABed_C19_Rec",9
2020-09-04,"CO_GABed_C19_Sus",32
2020-09-04,"CO_GABed_NonC19",1218
2020-09-04,"CO_GABed_Spare",360
2020-09-04,"CO_IVBed_C19_Con",0
2020-09-04,"CO_IVBed_C19_Rec",0
2020-09-04,"CO_IVBed_C19_Sus",4
2020-09-04,"CO_IVBed_NonC19",11
2020-09-04,"CO_IVBed_Spare",17
2020-09-05,"CO_GABed_C19_Con",1
2020-09-05,"CO_GABed_C19_Rec",8
2020-09-05,"CO_GABed_C19_Sus",23
2020-09-05,"CO_GABed_NonC19",1211
2020-09-05,"CO_GABed_Spare",377
2020-09-05,"CO_IVBed_C19_Con",0
2020-09-05,"CO_IVBed_C19_Rec",0
2020-09-05,"CO_IVBed_C19_Sus",4
2020-09-05,"CO_IVBed_NonC19",14
2020-09-05,"CO_IVBed_Spare",14
2020-09-06,"CO_GABed_C19_Con",1
2020-09-06,"CO_GABed_C19_Rec",8
2020-09-06,"CO_GABed_C19_Sus",50
2020-09-06,"CO_GABed_NonC19",1194
2020-09-06,"CO_GABed_Spare",367
2020-09-06,"CO_IVBed_C19_Con",0
2020-09-06,"CO_IVBed_C19_Rec",0
2020-09-06,"CO_IVBed_C19_Sus",5
2020-09-06,"CO_IVBed_NonC19",10
2020-09-06,"CO_IVBed_Spare",17
2020-09-07,"CO_GABed_C19_Con",1
2020-09-07,"CO_GABed_C19_Rec",8
2020-09-07,"CO_GABed_C19_Sus",45
2020-09-07,"CO_GABed_NonC19",1222
2020-09-07,"CO_GABed_Spare",344
2020-09-07,"CO_IVBed_C19_Con",0
2020-09-07,"CO_IVBed_C19_Rec",0
2020-09-07,"CO_IVBed_C19_Sus",4
2020-09-07,"CO_IVBed_NonC19",11
2020-09-07,"CO_IVBed_Spare",17
2020-09-08,"CO_GABed_C19_Con",0
2020-09-08,"CO_GABed_C19_Rec",6
2020-09-08,"CO_GABed_C19_Sus",15
2020-09-08,"CO_GABed_NonC19",1226
2020-09-08,"CO_GABed_Spare",373
2020-09-08,"CO_IVBed_C19_Con",0
2020-09-08,"CO_IVBed_C19_Rec",0
2020-09-08,"CO_IVBed_C19_Sus",2
2020-09-08,"CO_IVBed_NonC19",13
2020-09-08,"CO_IVBed_Spare",17
2020-09-09,"CO_GABed_C19_Con",1
2020-09-09,"CO_GABed_C19_Rec",6
2020-09-09,"CO_GABed_C19_Sus",53
2020-09-09,"CO_GABed_NonC19",1177
2020-09-09,"CO_GABed_Spare",383
2020-09-09,"CO_IVBed_C19_Con",0
2020-09-09,"CO_IVBed_C19_Rec",0
2020-09-09,"CO_IVBed_C19_Sus",2
2020-09-09,"CO_IVBed_NonC19",11
2020-09-09,"CO_IVBed_Spare",19
2020-09-10,"CO_GABed_C19_Con",3
2020-09-10,"CO_GABed_C19_Rec",6
2020-09-10,"CO_GABed_C19_Sus",19
2020-09-10,"CO_GABed_NonC19",1231
2020-09-10,"CO_GABed_Spare",361
2020-09-10,"CO_IVBed_C19_Con",0
2020-09-10,"CO_IVBed_C19_Rec",0
2020-09-10,"CO_IVBed_C19_Sus",2
2020-09-10,"CO_IVBed_NonC19",12
2020-09-10,"CO_IVBed_Spare",18
2020-09-11,"CO_GABed_C19_Con",3
2020-09-11,"CO_GABed_C19_Rec",6
2020-09-11,"CO_GABed_C19_Sus",28
2020-09-11,"CO_GABed_NonC19",1234
2020-09-11,"CO_GABed_Spare",359
2020-09-11,"CO_IVBed_C19_Con",0
2020-09-11,"CO_IVBed_C19_Rec",0
2020-09-11,"CO_IVBed_C19_Sus",3
2020-09-11,"CO_IVBed_NonC19",9
2020-09-11,"CO_IVBed_Spare",20
2020-09-12,"CO_GABed_C19_Con",4
2020-09-12,"CO_GABed_C19_Rec",6
2020-09-12,"CO_GABed_C19_Sus",55
2020-09-12,"CO_GABed_NonC19",1185
2020-09-12,"CO_GABed_Spare",380
2020-09-12,"CO_IVBed_C19_Con",0
2020-09-12,"CO_IVBed_C19_Rec",0
2020-09-12,"CO_IVBed_C19_Sus",3
2020-09-12,"CO_IVBed_NonC19",10
2020-09-12,"CO_IVBed_Spare",19
2020-09-13,"CO_GABed_C19_Con",4
2020-09-13,"CO_GABed_C19_Rec",6
2020-09-13,"CO_GABed_C19_Sus",63
2020-09-13,"CO_GABed_NonC19",1213
2020-09-13,"CO_GABed_Spare",344
2020-09-13,"CO_IVBed_C19_Con",0
2020-09-13,"CO_IVBed_C19_Rec",0
2020-09-13,"CO_IVBed_C19_Sus",6
2020-09-13,"CO_IVBed_NonC19",9
2020-09-13,"CO_IVBed_Spare",17
2020-09-14,"CO_GABed_C19_Con",4
2020-09-14,"CO_GABed_C19_Rec",6
2020-09-14,"CO_GABed_C19_Sus",52
2020-09-14,"CO_GABed_NonC19",1235
2020-09-14,"CO_GABed_Spare",333
2020-09-14,"CO_IVBed_C19_Con",0
2020-09-14,"CO_IVBed_C19_Rec",0
2020-09-14,"CO_IVBed_C19_Sus",5
2020-09-14,"CO_IVBed_NonC19",11
2020-09-14,"CO_IVBed_Spare",16
2020-09-15,"CO_GABed_C19_Con",4
2020-09-15,"CO_GABed_C19_Rec",7
2020-09-15,"CO_GABed_C19_Sus",35
2020-09-15,"CO_GABed_NonC19",1260
2020-09-15,"CO_GABed_Spare",324
2020-09-15,"CO_IVBed_C19_Con",0
2020-09-15,"CO_IVBed_C19_Rec",0
2020-09-15,"CO_IVBed_C19_Sus",1
2020-09-15,"CO_IVBed_NonC19",16
2020-09-15,"CO_IVBed_Spare",15
2020-09-16,"CO_GABed_C19_Con",3
2020-09-16,"CO_GABed_C19_Rec",6
2020-09-16,"CO_GABed_C19_Sus",56
2020-09-16,"CO_GABed_NonC19",1216
2020-09-16,"CO_GABed_Spare",349
2020-09-16,"CO_IVBed_C19_Con",0
2020-09-16,"CO_IVBed_C19_Rec",1
2020-09-16,"CO_IVBed_C19_Sus",3
2020-09-16,"CO_IVBed_NonC19",13
2020-09-16,"CO_IVBed_Spare",15
2020-09-17,"CO_GABed_C19_Con",3
2020-09-17,"CO_GABed_C19_Rec",6
2020-09-17,"CO_GABed_C19_Sus",39
2020-09-17,"CO_GABed_NonC19",1240
2020-09-17,"CO_GABed_Spare",342
2020-09-17,"CO_IVBed_C19_Con",0
2020-09-17,"CO_IVBed_C19_Rec",0
2020-09-17,"CO_IVBed_C19_Sus",4
2020-09-17,"CO_IVBed_NonC19",11
2020-09-17,"CO_IVBed_Spare",17
2020-09-18,"CO_GABed_C19_Con",2
2020-09-18,"CO_GABed_C19_Rec",8
2020-09-18,"CO_GABed_C19_Sus",20
2020-09-18,"CO_GABed_NonC19",1211
2020-09-18,"CO_GABed_Spare",389
2020-09-18,"CO_IVBed_C19_Con",1
2020-09-18,"CO_IVBed_C19_Rec",0
2020-09-18,"CO_IVBed_C19_Sus",3
2020-09-18,"CO_IVBed_NonC19",12
2020-09-18,"CO_IVBed_Spare",16
2020-09-19,"CO_GABed_C19_Con",1
2020-09-19,"CO_GABed_C19_Rec",8
2020-09-19,"CO_GABed_C19_Sus",23
2020-09-19,"CO_GABed_NonC19",1173
2020-09-19,"CO_GABed_Spare",425
2020-09-19,"CO_IVBed_C19_Con",1
2020-09-19,"CO_IVBed_C19_Rec",0
2020-09-19,"CO_IVBed_C19_Sus",0
2020-09-19,"CO_IVBed_NonC19",11
2020-09-19,"CO_IVBed_Spare",20
2020-09-20,"CO_GABed_C19_Con",1
2020-09-20,"CO_GABed_C19_Rec",8
2020-09-20,"CO_GABed_C19_Sus",23
2020-09-20,"CO_GABed_NonC19",1173
2020-09-20,"CO_GABed_Spare",425
2020-09-20,"CO_IVBed_C19_Con",0
2020-09-20,"CO_IVBed_C19_Rec",0
2020-09-20,"CO_IVBed_C19_Sus",1
2020-09-20,"CO_IVBed_NonC19",10
2020-09-20,"CO_IVBed_Spare",21
2020-09-21,"CO_GABed_C19_Con",4
2020-09-21,"CO_GABed_C19_Rec",8
2020-09-21,"CO_GABed_C19_Sus",39
2020-09-21,"CO_GABed_NonC19",1192
2020-09-21,"CO_GABed_Spare",387
2020-09-21,"CO_IVBed_C19_Con",1
2020-09-21,"CO_IVBed_C19_Rec",0
2020-09-21,"CO_IVBed_C19_Sus",3
2020-09-21,"CO_IVBed_NonC19",11
2020-09-21,"CO_IVBed_Spare",17
2020-09-22,"CO_GABed_C19_Con",7
2020-09-22,"CO_GABed_C19_Rec",6
2020-09-22,"CO_GABed_C19_Sus",26
2020-09-22,"CO_GABed_NonC19",1214
2020-09-22,"CO_GABed_Spare",377
2020-09-22,"CO_IVBed_C19_Con",0
2020-09-22,"CO_IVBed_C19_Rec",0
2020-09-22,"CO_IVBed_C19_Sus",3
2020-09-22,"CO_IVBed_NonC19",17
2020-09-22,"CO_IVBed_Spare",12
2020-09-23,"CO_GABed_C19_Con",8
2020-09-23,"CO_GABed_C19_Rec",7
2020-09-23,"CO_GABed_C19_Sus",56
2020-09-23,"CO_GABed_NonC19",1145
2020-09-23,"CO_GABed_Spare",414
2020-09-23,"CO_IVBed_C19_Con",1
2020-09-23,"CO_IVBed_C19_Rec",0
2020-09-23,"CO_IVBed_C19_Sus",6
2020-09-23,"CO_IVBed_NonC19",13
2020-09-23,"CO_IVBed_Spare",12
2020-09-24,"CO_GABed_C19_Con",7
2020-09-24,"CO_GABed_C19_Rec",6
2020-09-24,"CO_GABed_C19_Sus",48
2020-09-24,"CO_GABed_NonC19",1166
2020-09-24,"CO_GABed_Spare",403
2020-09-24,"CO_IVBed_C19_Con",1
2020-09-24,"CO_IVBed_C19_Rec",1
2020-09-24,"CO_IVBed_C19_Sus",2
2020-09-24,"CO_IVBed_NonC19",15
2020-09-24,"CO_IVBed_Spare",13
2020-09-25,"CO_GABed_C19_Con",22
2020-09-25,"CO_GABed_C19_Rec",6
2020-09-25,"CO_GABed_C19_Sus",55
2020-09-25,"CO_GABed_NonC19",1121
2020-09-25,"CO_GABed_Spare",426
2020-09-25,"CO_IVBed_C19_Con",0
2020-09-25,"CO_IVBed_C19_Rec",1
2020-09-25,"CO_IVBed_C19_Sus",1
2020-09-25,"CO_IVBed_NonC19",18
2020-09-25,"CO_IVBed_Spare",12
2020-09-26,"CO_GABed_C19_Con",21
2020-09-26,"CO_GABed_C19_Rec",6
2020-09-26,"CO_GABed_C19_Sus",53
2020-09-26,"CO_GABed_NonC19",1120
2020-09-26,"CO_GABed_Spare",430
2020-09-26,"CO_IVBed_C19_Con",3
2020-09-26,"CO_IVBed_C19_Rec",0
2020-09-26,"CO_IVBed_C19_Sus",1
2020-09-26,"CO_IVBed_NonC19",15
2020-09-26,"CO_IVBed_Spare",13
2020-09-27,"CO_GABed_C19_Con",22
2020-09-27,"CO_GABed_C19_Rec",6
2020-09-27,"CO_GABed_C19_Sus",110
2020-09-27,"CO_GABed_NonC19",1073
2020-09-27,"CO_GABed_Spare",419
2020-09-27,"CO_IVBed_C19_Con",4
2020-09-27,"CO_IVBed_C19_Rec",0
2020-09-27,"CO_IVBed_C19_Sus",1
2020-09-27,"CO_IVBed_NonC19",12
2020-09-27,"CO_IVBed_Spare",15
2020-09-28,"CO_GABed_C19_Con",27
2020-09-28,"CO_GABed_C19_Rec",6
2020-09-28,"CO_GABed_C19_Sus",84
2020-09-28,"CO_GABed_NonC19",1142
2020-09-28,"CO_GABed_Spare",371
2020-09-28,"CO_IVBed_C19_Con",4
2020-09-28,"CO_IVBed_C19_Rec",0
2020-09-28,"CO_IVBed_C19_Sus",1
2020-09-28,"CO_IVBed_NonC19",15
2020-09-28,"CO_IVBed_Spare",12
2020-09-29,"CO_GABed_C19_Con",27
2020-09-29,"CO_GABed_C19_Rec",6
2020-09-29,"CO_GABed_C19_Sus",101
2020-09-29,"CO_GABed_NonC19",1123
2020-09-29,"CO_GABed_Spare",373
2020-09-29,"CO_IVBed_C19_Con",3
2020-09-29,"CO_IVBed_C19_Rec",0
2020-09-29,"CO_IVBed_C19_Sus",4
2020-09-29,"CO_IVBed_NonC19",15
2020-09-29,"CO_IVBed_Spare",10
2020-09-30,"CO_GABed_C19_Con",30
2020-09-30,"CO_GABed_C19_Rec",6
2020-09-30,"CO_GABed_C19_Sus",130
2020-09-30,"CO_GABed_NonC19",1099
2020-09-30,"CO_GABed_Spare",365
2020-09-30,"CO_IVBed_C19_Con",3
2020-09-30,"CO_IVBed_C19_Rec",0
2020-09-30,"CO_IVBed_C19_Sus",2
2020-09-30,"CO_IVBed_NonC19",14
2020-09-30,"CO_IVBed_Spare",13
2020-10-01,"CO_GABed_C19_Con",29
2020-10-01,"CO_GABed_C19_Rec",8
2020-10-01,"CO_GABed_C19_Sus",118
2020-10-01,"CO_GABed_NonC19",1087
2020-10-01,"CO_GABed_Spare",388
2020-10-01,"CO_IVBed_C19_Con",3
2020-10-01,"CO_IVBed_C19_Rec",0
2020-10-01,"CO_IVBed_C19_Sus",1
2020-10-01,"CO_IVBed_NonC19",15
2020-10-01,"CO_IVBed_Spare",13
2020-10-02,"CO_GABed_C19_Con",36
2020-10-02,"CO_GABed_C19_Rec",11
2020-10-02,"CO_GABed_C19_Sus",122
2020-10-02,"CO_GABed_NonC19",1106
2020-10-02,"CO_GABed_Spare",359
2020-10-02,"CO_IVBed_C19_Con",5
2020-10-02,"CO_IVBed_C19_Rec",0
2020-10-02,"CO_IVBed_C19_Sus",4
2020-10-02,"CO_IVBed_NonC19",11
2020-10-02,"CO_IVBed_Spare",12
2020-10-03,"CO_GABed_C19_Con",31
2020-10-03,"CO_GABed_C19_Rec",10
2020-10-03,"CO_GABed_C19_Sus",72
2020-10-03,"CO_GABed_NonC19",1120
2020-10-03,"CO_GABed_Spare",401
2020-10-03,"CO_IVBed_C19_Con",5
2020-10-03,"CO_IVBed_C19_Rec",0
2020-10-03,"CO_IVBed_C19_Sus",0
2020-10-03,"CO_IVBed_NonC19",13
2020-10-03,"CO_IVBed_Spare",14
2020-10-04,"CO_GABed_C19_Con",33
2020-10-04,"CO_GABed_C19_Rec",8
2020-10-04,"CO_GABed_C19_Sus",136
2020-10-04,"CO_GABed_NonC19",1070
2020-10-04,"CO_GABed_Spare",387
2020-10-04,"CO_IVBed_C19_Con",5
2020-10-04,"CO_IVBed_C19_Rec",0
2020-10-04,"CO_IVBed_C19_Sus",0
2020-10-04,"CO_IVBed_NonC19",15
2020-10-04,"CO_IVBed_Spare",12
2020-10-05,"CO_GABed_C19_Con",36
2020-10-05,"CO_GABed_C19_Rec",9
2020-10-05,"CO_GABed_C19_Sus",142
2020-10-05,"CO_GABed_NonC19",1088
2020-10-05,"CO_GABed_Spare",359
2020-10-05,"CO_IVBed_C19_Con",3
2020-10-05,"CO_IVBed_C19_Rec",1
2020-10-05,"CO_IVBed_C19_Sus",0
2020-10-05,"CO_IVBed_NonC19",15
2020-10-05,"CO_IVBed_Spare",13
2020-10-06,"CO_GABed_C19_Con",35
2020-10-06,"CO_GABed_C19_Rec",10
2020-10-06,"CO_GABed_C19_Sus",65
2020-10-06,"CO_GABed_NonC19",1163
2020-10-06,"CO_GABed_Spare",361
2020-10-06,"CO_IVBed_C19_Con",4
2020-10-06,"CO_IVBed_C19_Rec",1
2020-10-06,"CO_IVBed_C19_Sus",2
2020-10-06,"CO_IVBed_NonC19",13
2020-10-06,"CO_IVBed_Spare",12
2020-10-07,"CO_GABed_C19_Con",36
2020-10-07,"CO_GABed_C19_Rec",10
2020-10-07,"CO_GABed_C19_Sus",103
2020-10-07,"CO_GABed_NonC19",1092
2020-10-07,"CO_GABed_Spare",393
2020-10-07,"CO_IVBed_C19_Con",4
2020-10-07,"CO_IVBed_C19_Rec",1
2020-10-07,"CO_IVBed_C19_Sus",1
2020-10-07,"CO_IVBed_NonC19",13
2020-10-07,"CO_IVBed_Spare",13
2020-10-08,"CO_GABed_C19_Con",40
2020-10-08,"CO_GABed_C19_Rec",8
2020-10-08,"CO_GABed_C19_Sus",108
2020-10-08,"CO_GABed_NonC19",1101
2020-10-08,"CO_GABed_Spare",377
2020-10-08,"CO_IVBed_C19_Con",5
2020-10-08,"CO_IVBed_C19_Rec",1
2020-10-08,"CO_IVBed_C19_Sus",2
2020-10-08,"CO_IVBed_NonC19",12
2020-10-08,"CO_IVBed_Spare",12
2020-10-09,"CO_GABed_C19_Con",38
2020-10-09,"CO_GABed_C19_Rec",12
2020-10-09,"CO_GABed_C19_Sus",111
2020-10-09,"CO_GABed_NonC19",1111
2020-10-09,"CO_GABed_Spare",362
2020-10-09,"CO_IVBed_C19_Con",5
2020-10-09,"CO_IVBed_C19_Rec",1
2020-10-09,"CO_IVBed_C19_Sus",1
2020-10-09,"CO_IVBed_NonC19",12
2020-10-09,"CO_IVBed_Spare",13
2020-10-10,"CO_GABed_C19_Con",41
2020-10-10,"CO_GABed_C19_Rec",11
2020-10-10,"CO_GABed_C19_Sus",156
2020-10-10,"CO_GABed_NonC19",1021
2020-10-10,"CO_GABed_Spare",405
2020-10-10,"CO_IVBed_C19_Con",4
2020-10-10,"CO_IVBed_C19_Rec",1
2020-10-10,"CO_IVBed_C19_Sus",1
2020-10-10,"CO_IVBed_NonC19",10
2020-10-10,"CO_IVBed_Spare",16
2020-10-11,"CO_GABed_C19_Con",49
2020-10-11,"CO_GABed_C19_Rec",12
2020-10-11,"CO_GABed_C19_Sus",102
2020-10-11,"CO_GABed_NonC19",1079
2020-10-11,"CO_GABed_Spare",392
2020-10-11,"CO_IVBed_C19_Con",6
