"date","health_board","percent_beds_in_use_covid"
2020-07-17,"Hywel Dda University Health Board",0.0167400881057269
2020-07-17,"Abertawe Bro Morgannwg University Health Board",0.0227464195450716
2020-07-17,"Cardiff and Vale University Health Board",0.0988875154511743
2020-07-17,"Cwm Taf University Health Board",0.0332610267534346
2020-07-17,"Aneurin Bevan University Health Board",0.0278450363196126
2020-07-17,"Powys Teaching Health Board",0.00584795321637427
2020-07-17,"Velindre University NHS Trust",0
2020-07-17,"Wales",0.0480519480519481
2020-07-18,"Betsi Cadwaladr University Health Board",0.0780416868637906
2020-07-18,"Hywel Dda University Health Board",0.0149516270888303
2020-07-18,"Abertawe Bro Morgannwg University Health Board",0.0202190395956192
2020-07-18,"Cardiff and Vale University Health Board",0.0951792336217552
2020-07-18,"Cwm Taf University Health Board",0.0298719772403983
2020-07-18,"Aneurin Bevan University Health Board",0.0375302663438257
2020-07-18,"Powys Teaching Health Board",0.00584795321637427
2020-07-18,"Velindre University NHS Trust",0
2020-07-18,"Wales",0.0497625215889465
2020-07-19,"Betsi Cadwaladr University Health Board",0.069015444015444
2020-07-19,"Hywel Dda University Health Board",0.013215859030837
2020-07-19,"Abertawe Bro Morgannwg University Health Board",0.0202190395956192
2020-07-19,"Cardiff and Vale University Health Board",0.0933250927070457
2020-07-19,"Cwm Taf University Health Board",0.0310918293564714
2020-07-19,"Aneurin Bevan University Health Board",0.0338983050847458
2020-07-19,"Powys Teaching Health Board",0.00584795321637427
2020-07-19,"Velindre University NHS Trust",0
2020-07-19,"Wales",0.0468209342560554
2020-07-20,"Betsi Cadwaladr University Health Board",0.0705314009661836
2020-07-20,"Hywel Dda University Health Board",0.0105540897097625
2020-07-20,"Abertawe Bro Morgannwg University Health Board",0.02106149957877
2020-07-20,"Cardiff and Vale University Health Board",0.0927070457354759
2020-07-20,"Cwm Taf University Health Board",0.0332610267534346
2020-07-20,"Aneurin Bevan University Health Board",0.0242130750605327
2020-07-20,"Powys Teaching Health Board",0.0116959064327485
2020-07-20,"Velindre University NHS Trust",0
2020-07-20,"Wales",0.0455233564013841
2020-07-21,"Betsi Cadwaladr University Health Board",0.0751445086705202
2020-07-21,"Hywel Dda University Health Board",0.011443661971831
2020-07-21,"Abertawe Bro Morgannwg University Health Board",0.0244313395113732
2020-07-21,"Cardiff and Vale University Health Board",0.0896168108776267
2020-07-21,"Cwm Taf University Health Board",0.0345323741007194
2020-07-21,"Aneurin Bevan University Health Board",0.024818401937046
2020-07-21,"Powys Teaching Health Board",0.0175438596491228
2020-07-21,"Velindre University NHS Trust",0
2020-07-21,"Wales",0.0469762419006479
2020-07-22,"Betsi Cadwaladr University Health Board",0.0769603097773475
2020-07-22,"Hywel Dda University Health Board",0.0140845070422535
2020-07-22,"Abertawe Bro Morgannwg University Health Board",0.0287648054145516
2020-07-22,"Cardiff and Vale University Health Board",0.0865265760197775
2020-07-22,"Cwm Taf University Health Board",0.0309352517985612
2020-07-22,"Aneurin Bevan University Health Board",0.0272397094430993
2020-07-22,"Powys Teaching Health Board",0.0232558139534884
2020-07-22,"Velindre University NHS Trust",0
2020-07-22,"Wales",0.0476963011031798
2020-07-23,"Betsi Cadwaladr University Health Board",0.0816425120772947
2020-07-23,"Hywel Dda University Health Board",0.0149647887323944
2020-07-23,"Abertawe Bro Morgannwg University Health Board",0.0228426395939086
2020-07-23,"Cardiff and Vale University Health Board",0.0877626699629172
2020-07-23,"Cwm Taf University Health Board",0.0288808664259928
2020-07-23,"Aneurin Bevan University Health Board",0.0223970944309927
2020-07-23,"Powys Teaching Health Board",0.00581395348837209
2020-07-23,"Velindre University NHS Trust",0
2020-07-23,"Wales",0.0468361276365603
2020-07-24,"Betsi Cadwaladr University Health Board",0.080019398642095
2020-07-24,"Hywel Dda University Health Board",0.0123239436619718
2020-07-24,"Abertawe Bro Morgannwg University Health Board",0.0117944397641112
2020-07-24,"Cardiff and Vale University Health Board",0.088380716934487
2020-07-24,"Cwm Taf University Health Board",0.0368231046931408
2020-07-24,"Aneurin Bevan University Health Board",0.0296610169491525
2020-07-24,"Powys Teaching Health Board",0.0116279069767442
2020-07-24,"Velindre University NHS Trust",0
2020-07-24,"Wales",0.0473923393204934
2020-07-25,"Betsi Cadwaladr University Health Board",0.0910862152946907
2020-07-25,"Hywel Dda University Health Board",0.0158590308370044
2020-07-25,"Abertawe Bro Morgannwg University Health Board",0.016849199663016
2020-07-25,"Cardiff and Vale University Health Board",0.0877626699629172
2020-07-25,"Cwm Taf University Health Board",0.0317689530685921
2020-07-25,"Aneurin Bevan University Health Board",0.0284503631961259
2020-07-25,"Powys Teaching Health Board",0.0290697674418605
2020-07-25,"Velindre University NHS Trust",0
2020-07-25,"Wales",0.0501516464471404
2020-07-26,"Betsi Cadwaladr University Health Board",0.08547838756678
2020-07-26,"Hywel Dda University Health Board",0.00793650793650794
2020-07-26,"Abertawe Bro Morgannwg University Health Board",0.0160067396798652
2020-07-26,"Cardiff and Vale University Health Board",0.0859085290482077
2020-07-26,"Cwm Taf University Health Board",0.0262784090909091
2020-07-26,"Aneurin Bevan University Health Board",0.0393462469733656
2020-07-26,"Powys Teaching Health Board",0.0290697674418605
2020-07-26,"Velindre University NHS Trust",0
2020-07-26,"Wales",0.0485961123110151
2020-07-27,"Betsi Cadwaladr University Health Board",0.0878802510864317
2020-07-27,"Hywel Dda University Health Board",0.0139372822299652
2020-07-27,"Abertawe Bro Morgannwg University Health Board",0.0131255127153404
2020-07-27,"Cardiff and Vale University Health Board",0.0809641532756489
2020-07-27,"Cwm Taf University Health Board",0.0276988636363636
2020-07-27,"Aneurin Bevan University Health Board",0.0284503631961259
2020-07-27,"Powys Teaching Health Board",0.0290697674418605
2020-07-27,"Velindre University NHS Trust",0
2020-07-27,"Wales",0.0467911569006225
2020-07-28,"Betsi Cadwaladr University Health Board",0.0999507631708518
2020-07-28,"Hywel Dda University Health Board",0.0191304347826087
2020-07-28,"Abertawe Bro Morgannwg University Health Board",0.00982800982800983
2020-07-28,"Cardiff and Vale University Health Board",0.0871446229913473
2020-07-28,"Cwm Taf University Health Board",0.0284090909090909
2020-07-28,"Aneurin Bevan University Health Board",0.0332929782082324
2020-07-28,"Powys Teaching Health Board",0.00581395348837209
2020-07-28,"Velindre University NHS Trust",0
2020-07-28,"Wales",0.0510665804783452
2020-07-29,"Betsi Cadwaladr University Health Board",0.0982367758186398
2020-07-29,"Hywel Dda University Health Board",0.0182608695652174
2020-07-29,"Abertawe Bro Morgannwg University Health Board",0.0122850122850123
2020-07-29,"Cardiff and Vale University Health Board",0.0865265760197775
2020-07-29,"Cwm Taf University Health Board",0.0349002849002849
2020-07-29,"Aneurin Bevan University Health Board",0.036319612590799
2020-07-29,"Powys Teaching Health Board",0.00581395348837209
2020-07-29,"Velindre University NHS Trust",0
2020-07-29,"Wales",0.0521013864818024
2020-07-30,"Betsi Cadwaladr University Health Board",0.095020325203252
2020-07-30,"Hywel Dda University Health Board",0.0130890052356021
2020-07-30,"Abertawe Bro Morgannwg University Health Board",0.00982800982800983
2020-07-30,"Cardiff and Vale University Health Board",0.0834363411619283
2020-07-30,"Cwm Taf University Health Board",0.0341880341880342
2020-07-30,"Aneurin Bevan University Health Board",0.036319612590799
2020-07-30,"Powys Teaching Health Board",0.00581395348837209
2020-07-30,"Velindre University NHS Trust",0
2020-07-30,"Wales",0.049723157094778
2020-07-31,"Betsi Cadwaladr University Health Board",0.0836326321190354
2020-07-31,"Hywel Dda University Health Board",0.00871839581517001
2020-07-31,"Abertawe Bro Morgannwg University Health Board",0.0139230139230139
2020-07-31,"Cardiff and Vale University Health Board",0.0778739184177998
2020-07-31,"Cwm Taf University Health Board",0.033886085075703
2020-07-31,"Aneurin Bevan University Health Board",0.0278450363196126
2020-07-31,"Powys Teaching Health Board",0.0290697674418605
2020-07-31,"Velindre University NHS Trust",0
2020-07-31,"Wales",0.0451176983435048
2020-08-01,"Betsi Cadwaladr University Health Board",0.0851495184997466
2020-08-01,"Hywel Dda University Health Board",0.0105820105820106
2020-08-01,"Abertawe Bro Morgannwg University Health Board",0.0196560196560197
2020-08-01,"Cardiff and Vale University Health Board",0.0778739184177998
2020-08-01,"Cwm Taf University Health Board",0.0331651045421774
2020-08-01,"Aneurin Bevan University Health Board",0.0254237288135593
2020-08-01,"Powys Teaching Health Board",0.0116279069767442
2020-08-01,"Velindre University NHS Trust",0
2020-08-01,"Wales",0.0457167737019702
2020-08-02,"Betsi Cadwaladr University Health Board",0.0870445344129555
2020-08-02,"Hywel Dda University Health Board",0.00705467372134039
2020-08-02,"Abertawe Bro Morgannwg University Health Board",0.0188370188370188
2020-08-02,"Cardiff and Vale University Health Board",0.0791100123609394
2020-08-02,"Cwm Taf University Health Board",0.0339105339105339
2020-08-02,"Aneurin Bevan University Health Board",0.0308716707021792
2020-08-02,"Powys Teaching Health Board",0.0116279069767442
2020-08-02,"Velindre University NHS Trust",0
2020-08-02,"Wales",0.0469039068451409
2020-08-03,"Betsi Cadwaladr University Health Board",0.0951417004048583
2020-08-03,"Hywel Dda University Health Board",0.00793650793650794
2020-08-03,"Abertawe Bro Morgannwg University Health Board",0.0212940212940213
2020-08-03,"Cardiff and Vale University Health Board",0.0760197775030902
2020-08-03,"Cwm Taf University Health Board",0.0245310245310245
2020-08-03,"Aneurin Bevan University Health Board",0.0314769975786925
2020-08-03,"Powys Teaching Health Board",0.0174418604651163
2020-08-03,"Velindre University NHS Trust",0
2020-08-03,"Wales",0.0473392099249102
2020-08-04,"Betsi Cadwaladr University Health Board",0.0916069600818833
2020-08-04,"Hywel Dda University Health Board",0.00352733686067019
2020-08-04,"Abertawe Bro Morgannwg University Health Board",0.0163800163800164
2020-08-04,"Cardiff and Vale University Health Board",0.0896168108776267
2020-08-04,"Cwm Taf University Health Board",0.029645697758496
2020-08-04,"Aneurin Bevan University Health Board",0.0260290556900726
2020-08-04,"Powys Teaching Health Board",0.0115606936416185
2020-08-04,"Velindre University NHS Trust",0
2020-08-04,"Wales",0.047354064375341
2020-08-05,"Betsi Cadwaladr University Health Board",0.0945529290853032
2020-08-05,"Hywel Dda University Health Board",0.0105355575065847
2020-08-05,"Abertawe Bro Morgannwg University Health Board",0.0114660114660115
2020-08-05,"Cardiff and Vale University Health Board",0.0815822002472188
2020-08-05,"Cwm Taf University Health Board",0.0306704707560628
2020-08-05,"Aneurin Bevan University Health Board",0.0254237288135593
2020-08-05,"Powys Teaching Health Board",0.00578034682080925
2020-08-05,"Velindre University NHS Trust",0.0666666666666667
2020-08-05,"Wales",0.0468358566604945
2020-08-06,"Betsi Cadwaladr University Health Board",0.0923550538737814
2020-08-06,"Hywel Dda University Health Board",0.019315188762072
2020-08-06,"Abertawe Bro Morgannwg University Health Board",0.0131040131040131
2020-08-06,"Cardiff and Vale University Health Board",0.0760197775030902
2020-08-06,"Cwm Taf University Health Board",0.0300214438884918
2020-08-06,"Aneurin Bevan University Health Board",0.026634382566586
2020-08-06,"Powys Teaching Health Board",0.00578034682080925
2020-08-06,"Velindre University NHS Trust",0
2020-08-06,"Wales",0.0466180154667248
2020-08-07,"Betsi Cadwaladr University Health Board",0.0752688172043011
2020-08-07,"Hywel Dda University Health Board",0.0158033362598771
2020-08-07,"Abertawe Bro Morgannwg University Health Board",0.0122850122850123
2020-08-07,"Cardiff and Vale University Health Board",0.0686032138442522
2020-08-07,"Cwm Taf University Health Board",0.0314285714285714
2020-08-07,"Aneurin Bevan University Health Board",0.0169491525423729
2020-08-07,"Powys Teaching Health Board",0.0115606936416185
2020-08-07,"Velindre University NHS Trust",0
2020-08-07,"Wales",0.039734378401916
2020-08-08,"Betsi Cadwaladr University Health Board",0.0663556246759979
2020-08-08,"Hywel Dda University Health Board",0.0140474100087796
2020-08-08,"Abertawe Bro Morgannwg University Health Board",0.0105433901054339
2020-08-08,"Cardiff and Vale University Health Board",0.0760197775030902
2020-08-08,"Cwm Taf University Health Board",0.0264285714285714
2020-08-08,"Aneurin Bevan University Health Board",0.0260290556900726
2020-08-08,"Powys Teaching Health Board",0.00578034682080925
2020-08-08,"Velindre University NHS Trust",0
2020-08-08,"Wales",0.039350337911489
2020-08-09,"Betsi Cadwaladr University Health Board",0.0676229508196721
2020-08-09,"Hywel Dda University Health Board",0.0184372256365233
2020-08-09,"Abertawe Bro Morgannwg University Health Board",0.0123051681706317
2020-08-09,"Cardiff and Vale University Health Board",0.0605686032138443
2020-08-09,"Cwm Taf University Health Board",0.0285714285714286
2020-08-09,"Aneurin Bevan University Health Board",0.0272397094430993
2020-08-09,"Powys Teaching Health Board",0.00578034682080925
2020-08-09,"Velindre University NHS Trust",0
2020-08-09,"Wales",0.0383316998802134
2020-08-10,"Betsi Cadwaladr University Health Board",0.0633299284984678
2020-08-10,"Hywel Dda University Health Board",0.0184372256365233
2020-08-10,"Abertawe Bro Morgannwg University Health Board",0.0123051681706317
2020-08-10,"Cardiff and Vale University Health Board",0.0568603213844252
2020-08-10,"Cwm Taf University Health Board",0.0257142857142857
2020-08-10,"Aneurin Bevan University Health Board",0.0272397094430993
2020-08-10,"Powys Teaching Health Board",0.00578034682080925
2020-08-10,"Velindre University NHS Trust",0
2020-08-10,"Wales",0.0363478071607357
2020-08-11,"Betsi Cadwaladr University Health Board",0.0463678516228748
2020-08-11,"Hywel Dda University Health Board",0.0166812993854258
2020-08-11,"Abertawe Bro Morgannwg University Health Board",0.0139458572600492
2020-08-11,"Cardiff and Vale University Health Board",0.0648949320148331
2020-08-11,"Cwm Taf University Health Board",0.0285714285714286
2020-08-11,"Aneurin Bevan University Health Board",0.0260290556900726
2020-08-11,"Powys Teaching Health Board",0.00578034682080925
2020-08-11,"Velindre University NHS Trust",0
2020-08-11,"Wales",0.0343436546009594
2020-08-12,"Betsi Cadwaladr University Health Board",0.0620865139949109
2020-08-12,"Hywel Dda University Health Board",0.0139737991266376
2020-08-12,"Abertawe Bro Morgannwg University Health Board",0.0131147540983607
2020-08-12,"Cardiff and Vale University Health Board",0.0735475896168109
2020-08-12,"Cwm Taf University Health Board",0.0307142857142857
2020-08-12,"Aneurin Bevan University Health Board",0.0223970944309927
2020-08-12,"Powys Teaching Health Board",0.00578034682080925
2020-08-12,"Velindre University NHS Trust",0
2020-08-12,"Wales",0.0384657177007498
2020-08-13,"Betsi Cadwaladr University Health Board",0.0622131565527792
2020-08-13,"Hywel Dda University Health Board",0.0131004366812227
2020-08-13,"Abertawe Bro Morgannwg University Health Board",0.0117154811715481
2020-08-13,"Cardiff and Vale University Health Board",0.0679851668726823
2020-08-13,"Cwm Taf University Health Board",0.0293906810035842
2020-08-13,"Aneurin Bevan University Health Board",0.0260290556900726
2020-08-13,"Powys Teaching Health Board",0.00578034682080925
2020-08-13,"Velindre University NHS Trust",0
2020-08-13,"Wales",0.0377358490566038
2020-08-14,"Betsi Cadwaladr University Health Board",0.0526046986721144
2020-08-14,"Hywel Dda University Health Board",0.0157205240174672
2020-08-14,"Abertawe Bro Morgannwg University Health Board",0.0121359223300971
2020-08-14,"Cardiff and Vale University Health Board",0.053770086526576
2020-08-14,"Cwm Taf University Health Board",0.0306486101211689
2020-08-14,"Aneurin Bevan University Health Board",0.0260290556900726
2020-08-14,"Powys Teaching Health Board",0.028735632183908
2020-08-14,"Velindre University NHS Trust",0
2020-08-14,"Wales",0.0340711805555556
2020-08-15,"Betsi Cadwaladr University Health Board",0.0489943269726663
2020-08-15,"Hywel Dda University Health Board",0.027027027027027
2020-08-15,"Abertawe Bro Morgannwg University Health Board",0.0121359223300971
2020-08-15,"Cardiff and Vale University Health Board",0.0593325092707046
2020-08-15,"Cwm Taf University Health Board",0.0313837375178317
2020-08-15,"Aneurin Bevan University Health Board",0.0617433414043584
2020-08-15,"Powys Teaching Health Board",0.00574712643678161
2020-08-15,"Velindre University NHS Trust",0
2020-08-15,"Wales",0.0417482061317678
2020-08-16,"Betsi Cadwaladr University Health Board",0.047052740434333
2020-08-16,"Hywel Dda University Health Board",0.013949433304272
2020-08-16,"Abertawe Bro Morgannwg University Health Board",0.0161812297734628
2020-08-16,"Cardiff and Vale University Health Board",0.0568603213844252
2020-08-16,"Cwm Taf University Health Board",0.0264285714285714
2020-08-16,"Aneurin Bevan University Health Board",0.0478208232445521
2020-08-16,"Powys Teaching Health Board",0.00574712643678161
2020-08-16,"Velindre University NHS Trust",0
2020-08-16,"Wales",0.0365575019040366
2020-08-17,"Betsi Cadwaladr University Health Board",0.0584915341200616
2020-08-17,"Hywel Dda University Health Board",0.0157068062827225
2020-08-17,"Abertawe Bro Morgannwg University Health Board",0.00889967637540453
2020-08-17,"Cardiff and Vale University Health Board",0.0587144622991347
2020-08-17,"Cwm Taf University Health Board",0.0306704707560628
2020-08-17,"Aneurin Bevan University Health Board",0.0490314769975787
2020-08-17,"Powys Teaching Health Board",0.00574712643678161
2020-08-17,"Velindre University NHS Trust",0
2020-08-17,"Wales",0.039426523297491
2020-08-18,"Betsi Cadwaladr University Health Board",0.0528476141611083
2020-08-18,"Hywel Dda University Health Board",0.012216404886562
2020-08-18,"Abertawe Bro Morgannwg University Health Board",0.0129449838187702
2020-08-18,"Cardiff and Vale University Health Board",0.0599505562422744
2020-08-18,"Cwm Taf University Health Board",0.033547466095646
2020-08-18,"Aneurin Bevan University Health Board",0.0284503631961259
2020-08-18,"Powys Teaching Health Board",0.00574712643678161
2020-08-18,"Velindre University NHS Trust",0
2020-08-18,"Wales",0.0353030632196394
2020-08-19,"Betsi Cadwaladr University Health Board",0.0584886128364389
2020-08-19,"Hywel Dda University Health Board",0.0157068062827225
2020-08-19,"Abertawe Bro Morgannwg University Health Board",0.0105177993527508
2020-08-19,"Cardiff and Vale University Health Board",0.0611866501854141
2020-08-19,"Cwm Taf University Health Board",0.0263532763532764
2020-08-19,"Aneurin Bevan University Health Board",0.0302663438256659
2020-08-19,"Powys Teaching Health Board",0.00578034682080925
2020-08-19,"Velindre University NHS Trust",0
2020-08-19,"Wales",0.036013491459036
2020-08-20,"Betsi Cadwaladr University Health Board",0.0498183705241308
2020-08-20,"Hywel Dda University Health Board",0.0226876090750436
2020-08-20,"Abertawe Bro Morgannwg University Health Board",0.0153721682847896
2020-08-20,"Cardiff and Vale University Health Board",0.0506798516687268
2020-08-20,"Cwm Taf University Health Board",0.0292022792022792
2020-08-20,"Aneurin Bevan University Health Board",0.0429782082324455
2020-08-20,"Powys Teaching Health Board",0.00578034682080925
2020-08-20,"Velindre University NHS Trust",0
2020-08-20,"Wales",0.0365774003919007
2020-08-21,"Betsi Cadwaladr University Health Board",0.0417956656346749
2020-08-21,"Hywel Dda University Health Board",0.0130890052356021
2020-08-21,"Abertawe Bro Morgannwg University Health Board",0.0137540453074434
2020-08-21,"Cardiff and Vale University Health Board",0.0506798516687268
2020-08-21,"Cwm Taf University Health Board",0.0270655270655271
2020-08-21,"Aneurin Bevan University Health Board",0.026634382566586
2020-08-21,"Powys Teaching Health Board",0.00581395348837209
2020-08-21,"Velindre University NHS Trust",0
2020-08-21,"Wales",0.030230535015224
2020-08-22,"Betsi Cadwaladr University Health Board",0.0555269922879177
2020-08-22,"Hywel Dda University Health Board",0.00971731448763251
2020-08-22,"Abertawe Bro Morgannwg University Health Board",0.0105177993527508
2020-08-22,"Cardiff and Vale University Health Board",0.0506798516687268
2020-08-22,"Cwm Taf University Health Board",0.0256410256410256
2020-08-22,"Aneurin Bevan University Health Board",0.038135593220339
2020-08-22,"Powys Teaching Health Board",0.00581395348837209
2020-08-22,"Velindre University NHS Trust",0
2020-08-22,"Wales",0.0341712917618892
2020-08-23,"Betsi Cadwaladr University Health Board",0.0519280205655527
2020-08-23,"Hywel Dda University Health Board",0.0108303249097473
2020-08-23,"Abertawe Bro Morgannwg University Health Board",0.00889967637540453
2020-08-23,"Cardiff and Vale University Health Board",0.0457354758961681
2020-08-23,"Cwm Taf University Health Board",0.0277777777777778
2020-08-23,"Aneurin Bevan University Health Board",0.0217917675544794
2020-08-23,"Powys Teaching Health Board",0.00581395348837209
2020-08-23,"Velindre University NHS Trust",0
2020-08-23,"Wales",0.0298963447899618
2020-08-24,"Betsi Cadwaladr University Health Board",0.0469798657718121
2020-08-24,"Hywel Dda University Health Board",0.0126353790613718
2020-08-24,"Abertawe Bro Morgannwg University Health Board",0.00566343042071197
2020-08-24,"Cardiff and Vale University Health Board",0.0451174289245983
2020-08-24,"Cwm Taf University Health Board",0.0285510349750178
2020-08-24,"Aneurin Bevan University Health Board",0.026634382566586
2020-08-24,"Powys Teaching Health Board",0.00581395348837209
2020-08-24,"Velindre University NHS Trust",0
2020-08-24,"Wales",0.0294953025999563
2020-08-25,"Betsi Cadwaladr University Health Board",0.0475460122699387
2020-08-25,"Hywel Dda University Health Board",0.0145454545454545
2020-08-25,"Abertawe Bro Morgannwg University Health Board",0.00809061488673139
2020-08-25,"Cardiff and Vale University Health Board",0.0482076637824475
2020-08-25,"Cwm Taf University Health Board",0.0299785867237687
2020-08-25,"Aneurin Bevan University Health Board",0.0230024213075061
2020-08-25,"Powys Teaching Health Board",0.00581395348837209
2020-08-25,"Velindre University NHS Trust",0
2020-08-25,"Wales",0.0303327877795963
2020-08-26,"Betsi Cadwaladr University Health Board",0.0503080082135524
2020-08-26,"Hywel Dda University Health Board",0.0191431175934366
2020-08-26,"Abertawe Bro Morgannwg University Health Board",0.0137540453074434
2020-08-26,"Cardiff and Vale University Health Board",0.0599505562422744
2020-08-26,"Cwm Taf University Health Board",0.0278174037089872
2020-08-26,"Aneurin Bevan University Health Board",0.0302663438256659
2020-08-26,"Powys Teaching Health Board",0.00578034682080925
2020-08-26,"Velindre University NHS Trust",0
2020-08-26,"Wales",0.0352774137177807
2020-08-27,"Betsi Cadwaladr University Health Board",0.0422462648119526
2020-08-27,"Hywel Dda University Health Board",0.0136736554238833
2020-08-27,"Abertawe Bro Morgannwg University Health Board",0.00809061488673139
2020-08-27,"Cardiff and Vale University Health Board",0.0624227441285538
2020-08-27,"Cwm Taf University Health Board",0.0278571428571429
2020-08-27,"Aneurin Bevan University Health Board",0.0302663438256659
2020-08-27,"Powys Teaching Health Board",0.00578034682080925
2020-08-27,"Velindre University NHS Trust",0.0666666666666667
2020-08-27,"Wales",0.032797638570023
2020-08-28,"Betsi Cadwaladr University Health Board",0.0532241555783009
2020-08-28,"Hywel Dda University Health Board",0.0182315405651778
2020-08-28,"Abertawe Bro Morgannwg University Health Board",0.00809061488673139
2020-08-28,"Cardiff and Vale University Health Board",0.0599505562422744
2020-08-28,"Cwm Taf University Health Board",0.0249816311535636
2020-08-28,"Aneurin Bevan University Health Board",0.0296610169491525
2020-08-28,"Powys Teaching Health Board",0.00578034682080925
2020-08-28,"Velindre University NHS Trust",0
2020-08-28,"Wales",0.034535686876439
2020-08-29,"Betsi Cadwaladr University Health Board",0.0408997955010225
2020-08-29,"Hywel Dda University Health Board",0.017351598173516
2020-08-29,"Abertawe Bro Morgannwg University Health Board",0.00567260940032415
2020-08-29,"Cardiff and Vale University Health Board",0.0525339925834363
2020-08-29,"Cwm Taf University Health Board",0.0234948604992658
2020-08-29,"Aneurin Bevan University Health Board",0.013317191283293
2020-08-29,"Powys Teaching Health Board",0.0115606936416185
2020-08-29,"Velindre University NHS Trust",0
2020-08-29,"Wales",0.0270833333333333
2020-08-30,"Betsi Cadwaladr University Health Board",0.0383435582822086
2020-08-30,"Hywel Dda University Health Board",0.0164986251145738
2020-08-30,"Abertawe Bro Morgannwg University Health Board",0.008
2020-08-30,"Cardiff and Vale University Health Board",0.0457354758961681
2020-08-30,"Cwm Taf University Health Board",0.0198237885462555
2020-08-30,"Aneurin Bevan University Health Board",0.0314769975786925
2020-08-30,"Powys Teaching Health Board",0.0115606936416185
2020-08-30,"Velindre University NHS Trust",0
2020-08-30,"Wales",0.0282522996057819
2020-08-31,"Betsi Cadwaladr University Health Board",0.0371879775853286
2020-08-31,"Hywel Dda University Health Board",0.0155963302752294
2020-08-31,"Abertawe Bro Morgannwg University Health Board",0.00775193798449612
2020-08-31,"Cardiff and Vale University Health Board",0.050061804697157
2020-08-31,"Cwm Taf University Health Board",0.0183553597650514
2020-08-31,"Aneurin Bevan University Health Board",0.0338983050847458
2020-08-31,"Powys Teaching Health Board",0.0115606936416185
2020-08-31,"Velindre University NHS Trust",0
2020-08-31,"Wales",0.028764436696448
2020-09-01,"Betsi Cadwaladr University Health Board",0.0365853658536585
2020-09-01,"Hywel Dda University Health Board",0.010054844606947
2020-09-01,"Abertawe Bro Morgannwg University Health Board",0.0124031007751938
2020-09-01,"Cardiff and Vale University Health Board",0.0407911001236094
2020-09-01,"Cwm Taf University Health Board",0.0279206465833946
2020-09-01,"Aneurin Bevan University Health Board",0.036319612590799
2020-09-01,"Powys Teaching Health Board",0.0115606936416185
2020-09-01,"Velindre University NHS Trust",0
2020-09-01,"Wales",0.0288482473328979
2020-09-02,"Betsi Cadwaladr University Health Board",0.0385982732351447
2020-09-02,"Hywel Dda University Health Board",0.0118505013673655
2020-09-02,"Abertawe Bro Morgannwg University Health Board",0.013953488372093
2020-09-02,"Cardiff and Vale University Health Board",0.0438813349814586
2020-09-02,"Cwm Taf University Health Board",0.0249266862170088
2020-09-02,"Aneurin Bevan University Health Board",0.0466101694915254
2020-09-02,"Powys Teaching Health Board",0.0115606936416185
2020-09-02,"Velindre University NHS Trust",0
2020-09-02,"Wales",0.0316545197432829
2020-09-03,"Betsi Cadwaladr University Health Board",0.0360589131538852
2020-09-03,"Hywel Dda University Health Board",0.0145985401459854
2020-09-03,"Abertawe Bro Morgannwg University Health Board",0.00611620795107034
2020-09-03,"Cardiff and Vale University Health Board",0.0661310259579728
2020-09-03,"Cwm Taf University Health Board",0.0234604105571848
2020-09-03,"Aneurin Bevan University Health Board",0.0345036319612591
2020-09-03,"Powys Teaching Health Board",0.0115606936416185
2020-09-03,"Velindre University NHS Trust",0
2020-09-03,"Wales",0.0318132464712269
2020-09-04,"Betsi Cadwaladr University Health Board",0.033502538071066
2020-09-04,"Hywel Dda University Health Board",0.00547445255474453
2020-09-04,"Abertawe Bro Morgannwg University Health Board",0.00840978593272171
2020-09-04,"Cardiff and Vale University Health Board",0.0475896168108776
2020-09-04,"Cwm Taf University Health Board",0.0276766205389658
2020-09-04,"Aneurin Bevan University Health Board",0.0278450363196126
2020-09-04,"Powys Teaching Health Board",0.0115606936416185
2020-09-04,"Velindre University NHS Trust",0
2020-09-04,"Wales",0.0266811279826464
2020-09-05,"Betsi Cadwaladr University Health Board",0.0356404958677686
2020-09-05,"Hywel Dda University Health Board",0.0136861313868613
2020-09-05,"Abertawe Bro Morgannwg University Health Board",0.0122324159021407
2020-09-05,"Cardiff and Vale University Health Board",0.0420271940667491
2020-09-05,"Cwm Taf University Health Board",0.0182481751824818
2020-09-05,"Aneurin Bevan University Health Board",0.0217917675544794
2020-09-05,"Powys Teaching Health Board",0.0173410404624277
2020-09-05,"Velindre University NHS Trust",0
2020-09-05,"Wales",0.0252640749210498
2020-09-06,"Betsi Cadwaladr University Health Board",0.03584229390681
2020-09-06,"Hywel Dda University Health Board",0.0136861313868613
2020-09-06,"Abertawe Bro Morgannwg University Health Board",0.0129969418960245
2020-09-06,"Cardiff and Vale University Health Board",0.0426452410383189
2020-09-06,"Cwm Taf University Health Board",0.0226608187134503
2020-09-06,"Aneurin Bevan University Health Board",0.0387409200968523
2020-09-06,"Powys Teaching Health Board",0.0173410404624277
2020-09-06,"Velindre University NHS Trust",0
2020-09-06,"Wales",0.0292454881495977
2020-09-07,"Betsi Cadwaladr University Health Board",0.0413687436159346
2020-09-07,"Hywel Dda University Health Board",0.0126811594202899
2020-09-07,"Abertawe Bro Morgannwg University Health Board",0.0139426800929512
2020-09-07,"Cardiff and Vale University Health Board",0.0414091470951792
2020-09-07,"Cwm Taf University Health Board",0.0286343612334802
