"date","indicator","count"
2020-08-09,"CO_IVBed_C19_Sus",0
2020-08-09,"CO_IVBed_NonC19",21
2020-08-09,"CO_IVBed_Spare",29
2020-08-10,"CO_GABed_C19_Con",20
2020-08-10,"CO_GABed_C19_Rec",49
2020-08-10,"CO_GABed_C19_Sus",55
2020-08-10,"CO_GABed_NonC19",1491
2020-08-10,"CO_GABed_Spare",294
2020-08-10,"CO_IVBed_C19_Con",0
2020-08-10,"CO_IVBed_C19_Rec",0
2020-08-10,"CO_IVBed_C19_Sus",0
2020-08-10,"CO_IVBed_NonC19",23
2020-08-10,"CO_IVBed_Spare",26
2020-08-11,"CO_GABed_C19_Con",18
2020-08-11,"CO_GABed_C19_Rec",41
2020-08-11,"CO_GABed_C19_Sus",31
2020-08-11,"CO_GABed_NonC19",1527
2020-08-11,"CO_GABed_Spare",275
2020-08-11,"CO_IVBed_C19_Con",0
2020-08-11,"CO_IVBed_C19_Rec",0
2020-08-11,"CO_IVBed_C19_Sus",0
2020-08-11,"CO_IVBed_NonC19",22
2020-08-11,"CO_IVBed_Spare",27
2020-08-12,"CO_GABed_C19_Con",11
2020-08-12,"CO_GABed_C19_Rec",42
2020-08-12,"CO_GABed_C19_Sus",67
2020-08-12,"CO_GABed_NonC19",1487
2020-08-12,"CO_GABed_Spare",309
2020-08-12,"CO_IVBed_C19_Con",0
2020-08-12,"CO_IVBed_C19_Rec",0
2020-08-12,"CO_IVBed_C19_Sus",2
2020-08-12,"CO_IVBed_NonC19",25
2020-08-12,"CO_IVBed_Spare",22
2020-08-13,"CO_GABed_C19_Con",12
2020-08-13,"CO_GABed_C19_Rec",40
2020-08-13,"CO_GABed_C19_Sus",70
2020-08-13,"CO_GABed_NonC19",1497
2020-08-13,"CO_GABed_Spare",293
2020-08-13,"CO_IVBed_C19_Con",0
2020-08-13,"CO_IVBed_C19_Rec",0
2020-08-13,"CO_IVBed_C19_Sus",0
2020-08-13,"CO_IVBed_NonC19",27
2020-08-13,"CO_IVBed_Spare",22
2020-08-14,"CO_GABed_C19_Con",16
2020-08-14,"CO_GABed_C19_Rec",36
2020-08-14,"CO_GABed_C19_Sus",50
2020-08-14,"CO_GABed_NonC19",1490
2020-08-14,"CO_GABed_Spare",317
2020-08-14,"CO_IVBed_C19_Con",0
2020-08-14,"CO_IVBed_C19_Rec",0
2020-08-14,"CO_IVBed_C19_Sus",1
2020-08-14,"CO_IVBed_NonC19",24
2020-08-14,"CO_IVBed_Spare",24
2020-08-15,"CO_GABed_C19_Con",10
2020-08-15,"CO_GABed_C19_Rec",39
2020-08-15,"CO_GABed_C19_Sus",46
2020-08-15,"CO_GABed_NonC19",1513
2020-08-15,"CO_GABed_Spare",282
2020-08-15,"CO_IVBed_C19_Con",0
2020-08-15,"CO_IVBed_C19_Rec",0
2020-08-15,"CO_IVBed_C19_Sus",0
2020-08-15,"CO_IVBed_NonC19",23
2020-08-15,"CO_IVBed_Spare",26
2020-08-16,"CO_GABed_C19_Con",10
2020-08-16,"CO_GABed_C19_Rec",40
2020-08-16,"CO_GABed_C19_Sus",41
2020-08-16,"CO_GABed_NonC19",1552
2020-08-16,"CO_GABed_Spare",242
2020-08-16,"CO_IVBed_C19_Con",0
2020-08-16,"CO_IVBed_C19_Rec",0
2020-08-16,"CO_IVBed_C19_Sus",0
2020-08-16,"CO_IVBed_NonC19",24
2020-08-16,"CO_IVBed_Spare",25
2020-08-17,"CO_GABed_C19_Con",10
2020-08-17,"CO_GABed_C19_Rec",48
2020-08-17,"CO_GABed_C19_Sus",55
2020-08-17,"CO_GABed_NonC19",1563
2020-08-17,"CO_GABed_Spare",224
2020-08-17,"CO_IVBed_C19_Con",0
2020-08-17,"CO_IVBed_C19_Rec",0
2020-08-17,"CO_IVBed_C19_Sus",1
2020-08-17,"CO_IVBed_NonC19",25
2020-08-17,"CO_IVBed_Spare",23
2020-08-18,"CO_GABed_C19_Con",9
2020-08-18,"CO_GABed_C19_Rec",43
2020-08-18,"CO_GABed_C19_Sus",50
2020-08-18,"CO_GABed_NonC19",1559
2020-08-18,"CO_GABed_Spare",239
2020-08-18,"CO_IVBed_C19_Con",0
2020-08-18,"CO_IVBed_C19_Rec",0
2020-08-18,"CO_IVBed_C19_Sus",1
2020-08-18,"CO_IVBed_NonC19",23
2020-08-18,"CO_IVBed_Spare",25
2020-08-19,"CO_GABed_C19_Con",6
2020-08-19,"CO_GABed_C19_Rec",38
2020-08-19,"CO_GABed_C19_Sus",68
2020-08-19,"CO_GABed_NonC19",1540
2020-08-19,"CO_GABed_Spare",231
2020-08-19,"CO_IVBed_C19_Con",0
2020-08-19,"CO_IVBed_C19_Rec",0
2020-08-19,"CO_IVBed_C19_Sus",1
2020-08-19,"CO_IVBed_NonC19",24
2020-08-19,"CO_IVBed_Spare",24
2020-08-20,"CO_GABed_C19_Con",7
2020-08-20,"CO_GABed_C19_Rec",35
2020-08-20,"CO_GABed_C19_Sus",53
2020-08-20,"CO_GABed_NonC19",1524
2020-08-20,"CO_GABed_Spare",259
2020-08-20,"CO_IVBed_C19_Con",0
2020-08-20,"CO_IVBed_C19_Rec",0
2020-08-20,"CO_IVBed_C19_Sus",1
2020-08-20,"CO_IVBed_NonC19",22
2020-08-20,"CO_IVBed_Spare",26
2020-08-21,"CO_GABed_C19_Con",6
2020-08-21,"CO_GABed_C19_Rec",34
2020-08-21,"CO_GABed_C19_Sus",39
2020-08-21,"CO_GABed_NonC19",1545
2020-08-21,"CO_GABed_Spare",265
2020-08-21,"CO_IVBed_C19_Con",1
2020-08-21,"CO_IVBed_C19_Rec",0
2020-08-21,"CO_IVBed_C19_Sus",1
2020-08-21,"CO_IVBed_NonC19",22
2020-08-21,"CO_IVBed_Spare",25
2020-08-22,"CO_GABed_C19_Con",3
2020-08-22,"CO_GABed_C19_Rec",34
2020-08-22,"CO_GABed_C19_Sus",71
2020-08-22,"CO_GABed_NonC19",1519
2020-08-22,"CO_GABed_Spare",269
2020-08-22,"CO_IVBed_C19_Con",0
2020-08-22,"CO_IVBed_C19_Rec",0
2020-08-22,"CO_IVBed_C19_Sus",0
2020-08-22,"CO_IVBed_NonC19",27
2020-08-22,"CO_IVBed_Spare",22
2020-08-23,"CO_GABed_C19_Con",7
2020-08-23,"CO_GABed_C19_Rec",38
2020-08-23,"CO_GABed_C19_Sus",56
2020-08-23,"CO_GABed_NonC19",1586
2020-08-23,"CO_GABed_Spare",209
2020-08-23,"CO_IVBed_C19_Con",0
2020-08-23,"CO_IVBed_C19_Rec",0
2020-08-23,"CO_IVBed_C19_Sus",0
2020-08-23,"CO_IVBed_NonC19",24
2020-08-23,"CO_IVBed_Spare",25
2020-08-24,"CO_GABed_C19_Con",3
2020-08-24,"CO_GABed_C19_Rec",33
2020-08-24,"CO_GABed_C19_Sus",55
2020-08-24,"CO_GABed_NonC19",1551
2020-08-24,"CO_GABed_Spare",246
2020-08-24,"CO_IVBed_C19_Con",0
2020-08-24,"CO_IVBed_C19_Rec",0
2020-08-24,"CO_IVBed_C19_Sus",0
2020-08-24,"CO_IVBed_NonC19",26
2020-08-24,"CO_IVBed_Spare",23
2020-08-25,"CO_GABed_C19_Con",2
2020-08-25,"CO_GABed_C19_Rec",40
2020-08-25,"CO_GABed_C19_Sus",51
2020-08-25,"CO_GABed_NonC19",1548
2020-08-25,"CO_GABed_Spare",266
2020-08-25,"CO_IVBed_C19_Con",0
2020-08-25,"CO_IVBed_C19_Rec",0
2020-08-25,"CO_IVBed_C19_Sus",0
2020-08-25,"CO_IVBed_NonC19",26
2020-08-25,"CO_IVBed_Spare",23
2020-08-26,"CO_GABed_C19_Con",4
2020-08-26,"CO_GABed_C19_Rec",35
2020-08-26,"CO_GABed_C19_Sus",59
2020-08-26,"CO_GABed_NonC19",1496
2020-08-26,"CO_GABed_Spare",305
2020-08-26,"CO_IVBed_C19_Con",0
2020-08-26,"CO_IVBed_C19_Rec",0
2020-08-26,"CO_IVBed_C19_Sus",0
2020-08-26,"CO_IVBed_NonC19",25
2020-08-26,"CO_IVBed_Spare",24
2020-08-27,"CO_GABed_C19_Con",3
2020-08-27,"CO_GABed_C19_Rec",27
2020-08-27,"CO_GABed_C19_Sus",52
2020-08-27,"CO_GABed_NonC19",1492
2020-08-27,"CO_GABed_Spare",318
2020-08-27,"CO_IVBed_C19_Con",0
2020-08-27,"CO_IVBed_C19_Rec",0
2020-08-27,"CO_IVBed_C19_Sus",0
2020-08-27,"CO_IVBed_NonC19",26
2020-08-27,"CO_IVBed_Spare",23
2020-08-28,"CO_GABed_C19_Con",2
2020-08-28,"CO_GABed_C19_Rec",27
2020-08-28,"CO_GABed_C19_Sus",75
2020-08-28,"CO_GABed_NonC19",1488
2020-08-28,"CO_GABed_Spare",313
2020-08-28,"CO_IVBed_C19_Con",0
2020-08-28,"CO_IVBed_C19_Rec",0
2020-08-28,"CO_IVBed_C19_Sus",0
2020-08-28,"CO_IVBed_NonC19",27
2020-08-28,"CO_IVBed_Spare",22
2020-08-29,"CO_GABed_C19_Con",2
2020-08-29,"CO_GABed_C19_Rec",26
2020-08-29,"CO_GABed_C19_Sus",51
2020-08-29,"CO_GABed_NonC19",1553
2020-08-29,"CO_GABed_Spare",275
2020-08-29,"CO_IVBed_C19_Con",0
2020-08-29,"CO_IVBed_C19_Rec",0
2020-08-29,"CO_IVBed_C19_Sus",1
2020-08-29,"CO_IVBed_NonC19",25
2020-08-29,"CO_IVBed_Spare",23
2020-08-30,"CO_GABed_C19_Con",2
2020-08-30,"CO_GABed_C19_Rec",26
2020-08-30,"CO_GABed_C19_Sus",46
2020-08-30,"CO_GABed_NonC19",1555
2020-08-30,"CO_GABed_Spare",278
2020-08-30,"CO_IVBed_C19_Con",0
2020-08-30,"CO_IVBed_C19_Rec",0
2020-08-30,"CO_IVBed_C19_Sus",1
2020-08-30,"CO_IVBed_NonC19",27
2020-08-30,"CO_IVBed_Spare",21
2020-08-31,"CO_GABed_C19_Con",3
2020-08-31,"CO_GABed_C19_Rec",26
2020-08-31,"CO_GABed_C19_Sus",44
2020-08-31,"CO_GABed_NonC19",1575
2020-08-31,"CO_GABed_Spare",266
2020-08-31,"CO_IVBed_C19_Con",0
2020-08-31,"CO_IVBed_C19_Rec",0
2020-08-31,"CO_IVBed_C19_Sus",0
2020-08-31,"CO_IVBed_NonC19",26
2020-08-31,"CO_IVBed_Spare",23
2020-09-01,"CO_GABed_C19_Con",1
2020-09-01,"CO_GABed_C19_Rec",26
2020-09-01,"CO_GABed_C19_Sus",44
2020-09-01,"CO_GABed_NonC19",1600
2020-09-01,"CO_GABed_Spare",247
2020-09-01,"CO_IVBed_C19_Con",0
2020-09-01,"CO_IVBed_C19_Rec",0
2020-09-01,"CO_IVBed_C19_Sus",1
2020-09-01,"CO_IVBed_NonC19",24
2020-09-01,"CO_IVBed_Spare",25
2020-09-02,"CO_GABed_C19_Con",1
2020-09-02,"CO_GABed_C19_Rec",35
2020-09-02,"CO_GABed_C19_Sus",39
2020-09-02,"CO_GABed_NonC19",1599
2020-09-02,"CO_GABed_Spare",245
2020-09-02,"CO_IVBed_C19_Con",0
2020-09-02,"CO_IVBed_C19_Rec",0
2020-09-02,"CO_IVBed_C19_Sus",1
2020-09-02,"CO_IVBed_NonC19",27
2020-09-02,"CO_IVBed_Spare",22
2020-09-03,"CO_GABed_C19_Con",1
2020-09-03,"CO_GABed_C19_Rec",31
2020-09-03,"CO_GABed_C19_Sus",39
2020-09-03,"CO_GABed_NonC19",1504
2020-09-03,"CO_GABed_Spare",344
2020-09-03,"CO_IVBed_C19_Con",0
2020-09-03,"CO_IVBed_C19_Rec",0
2020-09-03,"CO_IVBed_C19_Sus",0
2020-09-03,"CO_IVBed_NonC19",21
2020-09-03,"CO_IVBed_Spare",29
2020-09-04,"CO_GABed_C19_Con",1
2020-09-04,"CO_GABed_C19_Rec",23
2020-09-04,"CO_GABed_C19_Sus",42
2020-09-04,"CO_GABed_NonC19",1515
2020-09-04,"CO_GABed_Spare",339
2020-09-04,"CO_IVBed_C19_Con",0
2020-09-04,"CO_IVBed_C19_Rec",0
2020-09-04,"CO_IVBed_C19_Sus",0
2020-09-04,"CO_IVBed_NonC19",27
2020-09-04,"CO_IVBed_Spare",23
2020-09-05,"CO_GABed_C19_Con",6
2020-09-05,"CO_GABed_C19_Rec",24
2020-09-05,"CO_GABed_C19_Sus",38
2020-09-05,"CO_GABed_NonC19",1558
2020-09-05,"CO_GABed_Spare",260
2020-09-05,"CO_IVBed_C19_Con",0
2020-09-05,"CO_IVBed_C19_Rec",0
2020-09-05,"CO_IVBed_C19_Sus",1
2020-09-05,"CO_IVBed_NonC19",25
2020-09-05,"CO_IVBed_Spare",24
2020-09-06,"CO_GABed_C19_Con",4
2020-09-06,"CO_GABed_C19_Rec",24
2020-09-06,"CO_GABed_C19_Sus",42
2020-09-06,"CO_GABed_NonC19",1607
2020-09-06,"CO_GABed_Spare",226
2020-09-06,"CO_IVBed_C19_Con",0
2020-09-06,"CO_IVBed_C19_Rec",0
2020-09-06,"CO_IVBed_C19_Sus",0
2020-09-06,"CO_IVBed_NonC19",27
2020-09-06,"CO_IVBed_Spare",23
2020-09-07,"CO_GABed_C19_Con",5
2020-09-07,"CO_GABed_C19_Rec",24
2020-09-07,"CO_GABed_C19_Sus",52
2020-09-07,"CO_GABed_NonC19",1591
2020-09-07,"CO_GABed_Spare",236
2020-09-07,"CO_IVBed_C19_Con",0
2020-09-07,"CO_IVBed_C19_Rec",0
2020-09-07,"CO_IVBed_C19_Sus",0
2020-09-07,"CO_IVBed_NonC19",25
2020-09-07,"CO_IVBed_Spare",25
2020-09-08,"CO_GABed_C19_Con",7
2020-09-08,"CO_GABed_C19_Rec",25
2020-09-08,"CO_GABed_C19_Sus",42
2020-09-08,"CO_GABed_NonC19",1577
2020-09-08,"CO_GABed_Spare",257
2020-09-08,"CO_IVBed_C19_Con",0
2020-09-08,"CO_IVBed_C19_Rec",0
2020-09-08,"CO_IVBed_C19_Sus",2
2020-09-08,"CO_IVBed_NonC19",28
2020-09-08,"CO_IVBed_Spare",20
2020-09-09,"CO_GABed_C19_Con",8
2020-09-09,"CO_GABed_C19_Rec",25
2020-09-09,"CO_GABed_C19_Sus",42
2020-09-09,"CO_GABed_NonC19",1606
2020-09-09,"CO_GABed_Spare",229
2020-09-09,"CO_IVBed_C19_Con",0
2020-09-09,"CO_IVBed_C19_Rec",0
2020-09-09,"CO_IVBed_C19_Sus",0
2020-09-09,"CO_IVBed_NonC19",31
2020-09-09,"CO_IVBed_Spare",18
2020-09-10,"CO_GABed_C19_Con",15
2020-09-10,"CO_GABed_C19_Rec",24
2020-09-10,"CO_GABed_C19_Sus",61
2020-09-10,"CO_GABed_NonC19",1574
2020-09-10,"CO_GABed_Spare",231
2020-09-10,"CO_IVBed_C19_Con",0
2020-09-10,"CO_IVBed_C19_Rec",0
2020-09-10,"CO_IVBed_C19_Sus",0
2020-09-10,"CO_IVBed_NonC19",29
2020-09-10,"CO_IVBed_Spare",20
2020-09-11,"CO_GABed_C19_Con",11
2020-09-11,"CO_GABed_C19_Rec",24
2020-09-11,"CO_GABed_C19_Sus",71
2020-09-11,"CO_GABed_NonC19",1545
2020-09-11,"CO_GABed_Spare",249
2020-09-11,"CO_IVBed_C19_Con",0
2020-09-11,"CO_IVBed_C19_Rec",0
2020-09-11,"CO_IVBed_C19_Sus",1
2020-09-11,"CO_IVBed_NonC19",24
2020-09-11,"CO_IVBed_Spare",24
2020-09-12,"CO_GABed_C19_Con",12
2020-09-12,"CO_GABed_C19_Rec",23
2020-09-12,"CO_GABed_C19_Sus",45
2020-09-12,"CO_GABed_NonC19",1570
2020-09-12,"CO_GABed_Spare",250
2020-09-12,"CO_IVBed_C19_Con",0
2020-09-12,"CO_IVBed_C19_Rec",0
2020-09-12,"CO_IVBed_C19_Sus",0
2020-09-12,"CO_IVBed_NonC19",23
2020-09-12,"CO_IVBed_Spare",26
2020-09-13,"CO_GABed_C19_Con",3
2020-09-13,"CO_GABed_C19_Rec",23
2020-09-13,"CO_GABed_C19_Sus",4
2020-09-13,"CO_GABed_NonC19",1633
2020-09-13,"CO_GABed_Spare",230
2020-09-13,"CO_IVBed_C19_Con",0
2020-09-13,"CO_IVBed_C19_Rec",0
2020-09-13,"CO_IVBed_C19_Sus",0
2020-09-13,"CO_IVBed_NonC19",21
2020-09-13,"CO_IVBed_Spare",28
2020-09-14,"CO_GABed_C19_Con",12
2020-09-14,"CO_GABed_C19_Rec",23
2020-09-14,"CO_GABed_C19_Sus",39
2020-09-14,"CO_GABed_NonC19",1582
2020-09-14,"CO_GABed_Spare",261
2020-09-14,"CO_IVBed_C19_Con",1
2020-09-14,"CO_IVBed_C19_Rec",0
2020-09-14,"CO_IVBed_C19_Sus",0
2020-09-14,"CO_IVBed_NonC19",19
2020-09-14,"CO_IVBed_Spare",29
2020-09-15,"CO_GABed_C19_Con",12
2020-09-15,"CO_GABed_C19_Rec",14
2020-09-15,"CO_GABed_C19_Sus",41
2020-09-15,"CO_GABed_NonC19",1572
2020-09-15,"CO_GABed_Spare",269
2020-09-15,"CO_IVBed_C19_Con",1
2020-09-15,"CO_IVBed_C19_Rec",0
2020-09-15,"CO_IVBed_C19_Sus",0
2020-09-15,"CO_IVBed_NonC19",17
2020-09-15,"CO_IVBed_Spare",31
2020-09-16,"CO_GABed_C19_Con",15
2020-09-16,"CO_GABed_C19_Rec",14
2020-09-16,"CO_GABed_C19_Sus",66
2020-09-16,"CO_GABed_NonC19",1509
2020-09-16,"CO_GABed_Spare",288
2020-09-16,"CO_IVBed_C19_Con",1
2020-09-16,"CO_IVBed_C19_Rec",0
2020-09-16,"CO_IVBed_C19_Sus",0
2020-09-16,"CO_IVBed_NonC19",23
2020-09-16,"CO_IVBed_Spare",25
2020-09-17,"CO_GABed_C19_Con",12
2020-09-17,"CO_GABed_C19_Rec",11
2020-09-17,"CO_GABed_C19_Sus",52
2020-09-17,"CO_GABed_NonC19",1529
2020-09-17,"CO_GABed_Spare",289
2020-09-17,"CO_IVBed_C19_Con",1
2020-09-17,"CO_IVBed_C19_Rec",0
2020-09-17,"CO_IVBed_C19_Sus",1
2020-09-17,"CO_IVBed_NonC19",21
2020-09-17,"CO_IVBed_Spare",26
2020-09-18,"CO_GABed_C19_Con",9
2020-09-18,"CO_GABed_C19_Rec",17
2020-09-18,"CO_GABed_C19_Sus",46
2020-09-18,"CO_GABed_NonC19",1565
2020-09-18,"CO_GABed_Spare",242
2020-09-18,"CO_IVBed_C19_Con",1
2020-09-18,"CO_IVBed_C19_Rec",0
2020-09-18,"CO_IVBed_C19_Sus",0
2020-09-18,"CO_IVBed_NonC19",28
2020-09-18,"CO_IVBed_Spare",20
2020-09-19,"CO_GABed_C19_Con",14
2020-09-19,"CO_GABed_C19_Rec",11
2020-09-19,"CO_GABed_C19_Sus",53
2020-09-19,"CO_GABed_NonC19",1552
2020-09-19,"CO_GABed_Spare",275
2020-09-19,"CO_IVBed_C19_Con",1
2020-09-19,"CO_IVBed_C19_Rec",0
2020-09-19,"CO_IVBed_C19_Sus",3
2020-09-19,"CO_IVBed_NonC19",26
2020-09-19,"CO_IVBed_Spare",19
2020-09-20,"CO_GABed_C19_Con",16
2020-09-20,"CO_GABed_C19_Rec",10
2020-09-20,"CO_GABed_C19_Sus",68
2020-09-20,"CO_GABed_NonC19",1554
2020-09-20,"CO_GABed_Spare",257
2020-09-20,"CO_IVBed_C19_Con",1
2020-09-20,"CO_IVBed_C19_Rec",0
2020-09-20,"CO_IVBed_C19_Sus",3
2020-09-20,"CO_IVBed_NonC19",27
2020-09-20,"CO_IVBed_Spare",18
2020-09-21,"CO_GABed_C19_Con",17
2020-09-21,"CO_GABed_C19_Rec",10
2020-09-21,"CO_GABed_C19_Sus",61
2020-09-21,"CO_GABed_NonC19",1602
2020-09-21,"CO_GABed_Spare",206
2020-09-21,"CO_IVBed_C19_Con",2
2020-09-21,"CO_IVBed_C19_Rec",0
2020-09-21,"CO_IVBed_C19_Sus",1
2020-09-21,"CO_IVBed_NonC19",24
2020-09-21,"CO_IVBed_Spare",22
2020-09-22,"CO_GABed_C19_Con",16
2020-09-22,"CO_GABed_C19_Rec",8
2020-09-22,"CO_GABed_C19_Sus",84
2020-09-22,"CO_GABed_NonC19",1516
2020-09-22,"CO_GABed_Spare",274
2020-09-22,"CO_IVBed_C19_Con",2
2020-09-22,"CO_IVBed_C19_Rec",0
2020-09-22,"CO_IVBed_C19_Sus",2
2020-09-22,"CO_IVBed_NonC19",20
2020-09-22,"CO_IVBed_Spare",25
2020-09-23,"CO_GABed_C19_Con",21
2020-09-23,"CO_GABed_C19_Rec",9
2020-09-23,"CO_GABed_C19_Sus",63
2020-09-23,"CO_GABed_NonC19",1561
2020-09-23,"CO_GABed_Spare",244
2020-09-23,"CO_IVBed_C19_Con",2
2020-09-23,"CO_IVBed_C19_Rec",0
2020-09-23,"CO_IVBed_C19_Sus",1
2020-09-23,"CO_IVBed_NonC19",23
2020-09-23,"CO_IVBed_Spare",23
2020-09-24,"CO_GABed_C19_Con",23
2020-09-24,"CO_GABed_C19_Rec",8
2020-09-24,"CO_GABed_C19_Sus",58
2020-09-24,"CO_GABed_NonC19",1564
2020-09-24,"CO_GABed_Spare",233
2020-09-24,"CO_IVBed_C19_Con",2
2020-09-24,"CO_IVBed_C19_Rec",0
2020-09-24,"CO_IVBed_C19_Sus",2
2020-09-24,"CO_IVBed_NonC19",24
2020-09-24,"CO_IVBed_Spare",21
2020-09-25,"CO_GABed_C19_Con",27
2020-09-25,"CO_GABed_C19_Rec",5
2020-09-25,"CO_GABed_C19_Sus",61
2020-09-25,"CO_GABed_NonC19",1554
2020-09-25,"CO_GABed_Spare",257
2020-09-25,"CO_IVBed_C19_Con",4
2020-09-25,"CO_IVBed_C19_Rec",0
2020-09-25,"CO_IVBed_C19_Sus",0
2020-09-25,"CO_IVBed_NonC19",21
2020-09-25,"CO_IVBed_Spare",24
2020-09-26,"CO_GABed_C19_Con",17
2020-09-26,"CO_GABed_C19_Rec",12
2020-09-26,"CO_GABed_C19_Sus",64
2020-09-26,"CO_GABed_NonC19",1537
2020-09-26,"CO_GABed_Spare",269
2020-09-26,"CO_IVBed_C19_Con",3
2020-09-26,"CO_IVBed_C19_Rec",0
2020-09-26,"CO_IVBed_C19_Sus",2
2020-09-26,"CO_IVBed_NonC19",26
2020-09-26,"CO_IVBed_Spare",18
2020-09-27,"CO_GABed_C19_Con",19
2020-09-27,"CO_GABed_C19_Rec",12
2020-09-27,"CO_GABed_C19_Sus",33
2020-09-27,"CO_GABed_NonC19",1577
2020-09-27,"CO_GABed_Spare",258
2020-09-27,"CO_IVBed_C19_Con",4
2020-09-27,"CO_IVBed_C19_Rec",0
2020-09-27,"CO_IVBed_C19_Sus",0
2020-09-27,"CO_IVBed_NonC19",25
2020-09-27,"CO_IVBed_Spare",20
2020-09-28,"CO_GABed_C19_Con",20
2020-09-28,"CO_GABed_C19_Rec",7
2020-09-28,"CO_GABed_C19_Sus",27
2020-09-28,"CO_GABed_NonC19",1664
2020-09-28,"CO_GABed_Spare",182
2020-09-28,"CO_IVBed_C19_Con",4
2020-09-28,"CO_IVBed_C19_Rec",0
2020-09-28,"CO_IVBed_C19_Sus",0
2020-09-28,"CO_IVBed_NonC19",25
2020-09-28,"CO_IVBed_Spare",20
2020-09-29,"CO_GABed_C19_Con",21
2020-09-29,"CO_GABed_C19_Rec",6
2020-09-29,"CO_GABed_C19_Sus",27
2020-09-29,"CO_GABed_NonC19",1643
2020-09-29,"CO_GABed_Spare",211
2020-09-29,"CO_IVBed_C19_Con",4
2020-09-29,"CO_IVBed_C19_Rec",0
2020-09-29,"CO_IVBed_C19_Sus",1
2020-09-29,"CO_IVBed_NonC19",26
2020-09-29,"CO_IVBed_Spare",18
2020-09-30,"CO_GABed_C19_Con",22
2020-09-30,"CO_GABed_C19_Rec",7
2020-09-30,"CO_GABed_C19_Sus",29
2020-09-30,"CO_GABed_NonC19",1574
2020-09-30,"CO_GABed_Spare",275
2020-09-30,"CO_IVBed_C19_Con",4
2020-09-30,"CO_IVBed_C19_Rec",0
2020-09-30,"CO_IVBed_C19_Sus",0
2020-09-30,"CO_IVBed_NonC19",22
2020-09-30,"CO_IVBed_Spare",23
2020-10-01,"CO_GABed_C19_Con",22
2020-10-01,"CO_GABed_C19_Rec",7
2020-10-01,"CO_GABed_C19_Sus",44
2020-10-01,"CO_GABed_NonC19",1548
2020-10-01,"CO_GABed_Spare",272
2020-10-01,"CO_IVBed_C19_Con",4
2020-10-01,"CO_IVBed_C19_Rec",0
2020-10-01,"CO_IVBed_C19_Sus",1
2020-10-01,"CO_IVBed_NonC19",23
2020-10-01,"CO_IVBed_Spare",21
2020-10-02,"CO_GABed_C19_Con",19
2020-10-02,"CO_GABed_C19_Rec",7
2020-10-02,"CO_GABed_C19_Sus",39
2020-10-02,"CO_GABed_NonC19",1542
2020-10-02,"CO_GABed_Spare",273
2020-10-02,"CO_IVBed_C19_Con",5
2020-10-02,"CO_IVBed_C19_Rec",0
2020-10-02,"CO_IVBed_C19_Sus",1
2020-10-02,"CO_IVBed_NonC19",23
2020-10-02,"CO_IVBed_Spare",20
2020-10-03,"CO_GABed_C19_Con",22
2020-10-03,"CO_GABed_C19_Rec",7
2020-10-03,"CO_GABed_C19_Sus",49
2020-10-03,"CO_GABed_NonC19",1539
2020-10-03,"CO_GABed_Spare",257
2020-10-03,"CO_IVBed_C19_Con",5
2020-10-03,"CO_IVBed_C19_Rec",0
2020-10-03,"CO_IVBed_C19_Sus",2
2020-10-03,"CO_IVBed_NonC19",21
2020-10-03,"CO_IVBed_Spare",21
2020-10-04,"CO_GABed_C19_Con",25
2020-10-04,"CO_GABed_C19_Rec",7
2020-10-04,"CO_GABed_C19_Sus",53
2020-10-04,"CO_GABed_NonC19",1558
2020-10-04,"CO_GABed_Spare",229
2020-10-04,"CO_IVBed_C19_Con",5
2020-10-04,"CO_IVBed_C19_Rec",0
2020-10-04,"CO_IVBed_C19_Sus",1
2020-10-04,"CO_IVBed_NonC19",22
2020-10-04,"CO_IVBed_Spare",21
2020-10-05,"CO_GABed_C19_Con",29
2020-10-05,"CO_GABed_C19_Rec",8
2020-10-05,"CO_GABed_C19_Sus",30
2020-10-05,"CO_GABed_NonC19",1608
2020-10-05,"CO_GABed_Spare",188
2020-10-05,"CO_IVBed_C19_Con",4
2020-10-05,"CO_IVBed_C19_Rec",0
2020-10-05,"CO_IVBed_C19_Sus",2
2020-10-05,"CO_IVBed_NonC19",24
2020-10-05,"CO_IVBed_Spare",19
2020-10-06,"CO_GABed_C19_Con",30
2020-10-06,"CO_GABed_C19_Rec",9
2020-10-06,"CO_GABed_C19_Sus",34
2020-10-06,"CO_GABed_NonC19",1554
2020-10-06,"CO_GABed_Spare",261
2020-10-06,"CO_IVBed_C19_Con",4
2020-10-06,"CO_IVBed_C19_Rec",0
2020-10-06,"CO_IVBed_C19_Sus",0
2020-10-06,"CO_IVBed_NonC19",27
2020-10-06,"CO_IVBed_Spare",17
2020-10-07,"CO_GABed_C19_Con",30
2020-10-07,"CO_GABed_C19_Rec",9
2020-10-07,"CO_GABed_C19_Sus",41
2020-10-07,"CO_GABed_NonC19",1594
2020-10-07,"CO_GABed_Spare",225
2020-10-07,"CO_IVBed_C19_Con",3
2020-10-07,"CO_IVBed_C19_Rec",0
2020-10-07,"CO_IVBed_C19_Sus",2
2020-10-07,"CO_IVBed_NonC19",31
2020-10-07,"CO_IVBed_Spare",13
2020-10-08,"CO_GABed_C19_Con",30
2020-10-08,"CO_GABed_C19_Rec",9
2020-10-08,"CO_GABed_C19_Sus",37
2020-10-08,"CO_GABed_NonC19",1589
