"date","health_board","lockdown_status","admission_type","count"
2020-11-16,"Cardiff and Vale University Health Board","Post-firebreak","NonC19",112
2020-11-16,"Cardiff and Vale University Health Board","Post-firebreak","All",116
2020-11-17,"Cardiff and Vale University Health Board","Post-firebreak","C19",22
2020-11-17,"Cardiff and Vale University Health Board","Post-firebreak","NonC19",268
2020-11-17,"Cardiff and Vale University Health Board","Post-firebreak","All",290
2020-11-18,"Cardiff and Vale University Health Board","Post-firebreak","C19",20
2020-11-18,"Cardiff and Vale University Health Board","Post-firebreak","NonC19",312
2020-11-18,"Cardiff and Vale University Health Board","Post-firebreak","All",332
2020-11-19,"Cardiff and Vale University Health Board","Post-firebreak","C19",11
2020-11-19,"Cardiff and Vale University Health Board","Post-firebreak","NonC19",303
2020-11-19,"Cardiff and Vale University Health Board","Post-firebreak","All",314
2020-04-01,"Cwm Taf University Health Board","No local lockdowns","C19",53
2020-04-01,"Cwm Taf University Health Board","No local lockdowns","NonC19",40
2020-04-01,"Cwm Taf University Health Board","No local lockdowns","All",93
2020-04-02,"Cwm Taf University Health Board","No local lockdowns","C19",27
2020-04-02,"Cwm Taf University Health Board","No local lockdowns","NonC19",77
2020-04-02,"Cwm Taf University Health Board","No local lockdowns","All",104
2020-04-03,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-04-03,"Cwm Taf University Health Board","No local lockdowns","NonC19",75
2020-04-03,"Cwm Taf University Health Board","No local lockdowns","All",98
2020-04-04,"Cwm Taf University Health Board","No local lockdowns","C19",30
2020-04-04,"Cwm Taf University Health Board","No local lockdowns","NonC19",52
2020-04-04,"Cwm Taf University Health Board","No local lockdowns","All",82
2020-04-05,"Cwm Taf University Health Board","No local lockdowns","C19",35
2020-04-05,"Cwm Taf University Health Board","No local lockdowns","NonC19",20
2020-04-05,"Cwm Taf University Health Board","No local lockdowns","All",55
2020-04-06,"Cwm Taf University Health Board","No local lockdowns","C19",29
2020-04-06,"Cwm Taf University Health Board","No local lockdowns","NonC19",60
2020-04-06,"Cwm Taf University Health Board","No local lockdowns","All",89
2020-04-07,"Cwm Taf University Health Board","No local lockdowns","C19",41
2020-04-07,"Cwm Taf University Health Board","No local lockdowns","NonC19",48
2020-04-07,"Cwm Taf University Health Board","No local lockdowns","All",89
2020-04-08,"Cwm Taf University Health Board","No local lockdowns","C19",25
2020-04-08,"Cwm Taf University Health Board","No local lockdowns","NonC19",55
2020-04-08,"Cwm Taf University Health Board","No local lockdowns","All",80
2020-04-09,"Cwm Taf University Health Board","No local lockdowns","C19",25
2020-04-09,"Cwm Taf University Health Board","No local lockdowns","NonC19",63
2020-04-09,"Cwm Taf University Health Board","No local lockdowns","All",88
2020-04-10,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-04-10,"Cwm Taf University Health Board","No local lockdowns","NonC19",57
2020-04-10,"Cwm Taf University Health Board","No local lockdowns","All",80
2020-04-11,"Cwm Taf University Health Board","No local lockdowns","C19",13
2020-04-11,"Cwm Taf University Health Board","No local lockdowns","NonC19",52
2020-04-11,"Cwm Taf University Health Board","No local lockdowns","All",65
2020-04-12,"Cwm Taf University Health Board","No local lockdowns","C19",31
2020-04-12,"Cwm Taf University Health Board","No local lockdowns","NonC19",35
2020-04-12,"Cwm Taf University Health Board","No local lockdowns","All",66
2020-04-13,"Cwm Taf University Health Board","No local lockdowns","C19",28
2020-04-13,"Cwm Taf University Health Board","No local lockdowns","NonC19",26
2020-04-13,"Cwm Taf University Health Board","No local lockdowns","All",54
2020-04-14,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-04-14,"Cwm Taf University Health Board","No local lockdowns","NonC19",33
2020-04-14,"Cwm Taf University Health Board","No local lockdowns","All",56
2020-04-15,"Cwm Taf University Health Board","No local lockdowns","C19",32
2020-04-15,"Cwm Taf University Health Board","No local lockdowns","NonC19",43
2020-04-15,"Cwm Taf University Health Board","No local lockdowns","All",75
2020-04-16,"Cwm Taf University Health Board","No local lockdowns","C19",16
2020-04-16,"Cwm Taf University Health Board","No local lockdowns","NonC19",52
2020-04-16,"Cwm Taf University Health Board","No local lockdowns","All",68
2020-04-17,"Cwm Taf University Health Board","No local lockdowns","C19",26
2020-04-17,"Cwm Taf University Health Board","No local lockdowns","NonC19",46
2020-04-17,"Cwm Taf University Health Board","No local lockdowns","All",72
2020-04-18,"Cwm Taf University Health Board","No local lockdowns","C19",22
2020-04-18,"Cwm Taf University Health Board","No local lockdowns","NonC19",57
2020-04-18,"Cwm Taf University Health Board","No local lockdowns","All",79
2020-04-19,"Cwm Taf University Health Board","No local lockdowns","C19",17
2020-04-19,"Cwm Taf University Health Board","No local lockdowns","NonC19",40
2020-04-19,"Cwm Taf University Health Board","No local lockdowns","All",57
2020-04-20,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-04-20,"Cwm Taf University Health Board","No local lockdowns","NonC19",51
2020-04-20,"Cwm Taf University Health Board","No local lockdowns","All",70
2020-04-21,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-04-21,"Cwm Taf University Health Board","No local lockdowns","NonC19",65
2020-04-21,"Cwm Taf University Health Board","No local lockdowns","All",79
2020-04-22,"Cwm Taf University Health Board","No local lockdowns","C19",20
2020-04-22,"Cwm Taf University Health Board","No local lockdowns","NonC19",58
2020-04-22,"Cwm Taf University Health Board","No local lockdowns","All",78
2020-04-23,"Cwm Taf University Health Board","No local lockdowns","C19",22
2020-04-23,"Cwm Taf University Health Board","No local lockdowns","NonC19",54
2020-04-23,"Cwm Taf University Health Board","No local lockdowns","All",76
2020-04-24,"Cwm Taf University Health Board","No local lockdowns","C19",24
2020-04-24,"Cwm Taf University Health Board","No local lockdowns","NonC19",68
2020-04-24,"Cwm Taf University Health Board","No local lockdowns","All",92
2020-04-25,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-04-25,"Cwm Taf University Health Board","No local lockdowns","NonC19",55
2020-04-25,"Cwm Taf University Health Board","No local lockdowns","All",78
2020-04-26,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-04-26,"Cwm Taf University Health Board","No local lockdowns","NonC19",31
2020-04-26,"Cwm Taf University Health Board","No local lockdowns","All",45
2020-04-27,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-04-27,"Cwm Taf University Health Board","No local lockdowns","NonC19",41
2020-04-27,"Cwm Taf University Health Board","No local lockdowns","All",60
2020-04-28,"Cwm Taf University Health Board","No local lockdowns","C19",22
2020-04-28,"Cwm Taf University Health Board","No local lockdowns","NonC19",80
2020-04-28,"Cwm Taf University Health Board","No local lockdowns","All",102
2020-04-29,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-04-29,"Cwm Taf University Health Board","No local lockdowns","NonC19",73
2020-04-29,"Cwm Taf University Health Board","No local lockdowns","All",96
2020-04-30,"Cwm Taf University Health Board","No local lockdowns","C19",26
2020-04-30,"Cwm Taf University Health Board","No local lockdowns","NonC19",72
2020-04-30,"Cwm Taf University Health Board","No local lockdowns","All",98
2020-05-01,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-05-01,"Cwm Taf University Health Board","No local lockdowns","NonC19",68
2020-05-01,"Cwm Taf University Health Board","No local lockdowns","All",91
2020-05-02,"Cwm Taf University Health Board","No local lockdowns","C19",33
2020-05-02,"Cwm Taf University Health Board","No local lockdowns","NonC19",68
2020-05-02,"Cwm Taf University Health Board","No local lockdowns","All",101
2020-05-03,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-05-03,"Cwm Taf University Health Board","No local lockdowns","NonC19",42
2020-05-03,"Cwm Taf University Health Board","No local lockdowns","All",53
2020-05-04,"Cwm Taf University Health Board","No local lockdowns","C19",18
2020-05-04,"Cwm Taf University Health Board","No local lockdowns","NonC19",41
2020-05-04,"Cwm Taf University Health Board","No local lockdowns","All",59
2020-05-05,"Cwm Taf University Health Board","No local lockdowns","C19",31
2020-05-05,"Cwm Taf University Health Board","No local lockdowns","NonC19",81
2020-05-05,"Cwm Taf University Health Board","No local lockdowns","All",112
2020-05-06,"Cwm Taf University Health Board","No local lockdowns","C19",32
2020-05-06,"Cwm Taf University Health Board","No local lockdowns","NonC19",76
2020-05-06,"Cwm Taf University Health Board","No local lockdowns","All",108
2020-05-07,"Cwm Taf University Health Board","No local lockdowns","C19",22
2020-05-07,"Cwm Taf University Health Board","No local lockdowns","NonC19",80
2020-05-07,"Cwm Taf University Health Board","No local lockdowns","All",102
2020-05-08,"Cwm Taf University Health Board","No local lockdowns","C19",29
2020-05-08,"Cwm Taf University Health Board","No local lockdowns","NonC19",57
2020-05-08,"Cwm Taf University Health Board","No local lockdowns","All",86
2020-05-09,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-05-09,"Cwm Taf University Health Board","No local lockdowns","NonC19",53
2020-05-09,"Cwm Taf University Health Board","No local lockdowns","All",67
2020-05-10,"Cwm Taf University Health Board","No local lockdowns","C19",32
2020-05-10,"Cwm Taf University Health Board","No local lockdowns","NonC19",58
2020-05-10,"Cwm Taf University Health Board","No local lockdowns","All",90
2020-05-11,"Cwm Taf University Health Board","No local lockdowns","C19",20
2020-05-11,"Cwm Taf University Health Board","No local lockdowns","NonC19",53
2020-05-11,"Cwm Taf University Health Board","No local lockdowns","All",73
2020-05-12,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-05-12,"Cwm Taf University Health Board","No local lockdowns","NonC19",66
2020-05-12,"Cwm Taf University Health Board","No local lockdowns","All",85
2020-05-13,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-05-13,"Cwm Taf University Health Board","No local lockdowns","NonC19",90
2020-05-13,"Cwm Taf University Health Board","No local lockdowns","All",102
2020-05-14,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-05-14,"Cwm Taf University Health Board","No local lockdowns","NonC19",94
2020-05-14,"Cwm Taf University Health Board","No local lockdowns","All",117
2020-05-15,"Cwm Taf University Health Board","No local lockdowns","C19",26
2020-05-15,"Cwm Taf University Health Board","No local lockdowns","NonC19",66
2020-05-15,"Cwm Taf University Health Board","No local lockdowns","All",92
2020-05-16,"Cwm Taf University Health Board","No local lockdowns","C19",18
2020-05-16,"Cwm Taf University Health Board","No local lockdowns","NonC19",79
2020-05-16,"Cwm Taf University Health Board","No local lockdowns","All",97
2020-05-17,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-05-17,"Cwm Taf University Health Board","No local lockdowns","NonC19",56
2020-05-17,"Cwm Taf University Health Board","No local lockdowns","All",79
2020-05-18,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-05-18,"Cwm Taf University Health Board","No local lockdowns","NonC19",59
2020-05-18,"Cwm Taf University Health Board","No local lockdowns","All",71
2020-05-19,"Cwm Taf University Health Board","No local lockdowns","C19",27
2020-05-19,"Cwm Taf University Health Board","No local lockdowns","NonC19",73
2020-05-19,"Cwm Taf University Health Board","No local lockdowns","All",100
2020-05-20,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-05-20,"Cwm Taf University Health Board","No local lockdowns","NonC19",89
2020-05-20,"Cwm Taf University Health Board","No local lockdowns","All",103
2020-05-21,"Cwm Taf University Health Board","No local lockdowns","C19",27
2020-05-21,"Cwm Taf University Health Board","No local lockdowns","NonC19",69
2020-05-21,"Cwm Taf University Health Board","No local lockdowns","All",96
2020-05-22,"Cwm Taf University Health Board","No local lockdowns","C19",24
2020-05-22,"Cwm Taf University Health Board","No local lockdowns","NonC19",76
2020-05-22,"Cwm Taf University Health Board","No local lockdowns","All",100
2020-05-23,"Cwm Taf University Health Board","No local lockdowns","C19",26
2020-05-23,"Cwm Taf University Health Board","No local lockdowns","NonC19",76
2020-05-23,"Cwm Taf University Health Board","No local lockdowns","All",102
2020-05-24,"Cwm Taf University Health Board","No local lockdowns","C19",22
2020-05-24,"Cwm Taf University Health Board","No local lockdowns","NonC19",55
2020-05-24,"Cwm Taf University Health Board","No local lockdowns","All",77
2020-05-25,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-05-25,"Cwm Taf University Health Board","No local lockdowns","NonC19",57
2020-05-25,"Cwm Taf University Health Board","No local lockdowns","All",76
2020-05-26,"Cwm Taf University Health Board","No local lockdowns","C19",24
2020-05-26,"Cwm Taf University Health Board","No local lockdowns","NonC19",49
2020-05-26,"Cwm Taf University Health Board","No local lockdowns","All",73
2020-05-27,"Cwm Taf University Health Board","No local lockdowns","C19",25
2020-05-27,"Cwm Taf University Health Board","No local lockdowns","NonC19",78
2020-05-27,"Cwm Taf University Health Board","No local lockdowns","All",103
2020-05-28,"Cwm Taf University Health Board","No local lockdowns","C19",54
2020-05-28,"Cwm Taf University Health Board","No local lockdowns","NonC19",67
2020-05-28,"Cwm Taf University Health Board","No local lockdowns","All",121
2020-05-29,"Cwm Taf University Health Board","No local lockdowns","C19",29
2020-05-29,"Cwm Taf University Health Board","No local lockdowns","NonC19",87
2020-05-29,"Cwm Taf University Health Board","No local lockdowns","All",116
2020-05-30,"Cwm Taf University Health Board","No local lockdowns","C19",28
2020-05-30,"Cwm Taf University Health Board","No local lockdowns","NonC19",61
2020-05-30,"Cwm Taf University Health Board","No local lockdowns","All",89
2020-05-31,"Cwm Taf University Health Board","No local lockdowns","C19",22
2020-05-31,"Cwm Taf University Health Board","No local lockdowns","NonC19",67
2020-05-31,"Cwm Taf University Health Board","No local lockdowns","All",89
2020-06-01,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-06-01,"Cwm Taf University Health Board","No local lockdowns","NonC19",60
2020-06-01,"Cwm Taf University Health Board","No local lockdowns","All",71
2020-06-02,"Cwm Taf University Health Board","No local lockdowns","C19",20
2020-06-02,"Cwm Taf University Health Board","No local lockdowns","NonC19",75
2020-06-02,"Cwm Taf University Health Board","No local lockdowns","All",95
2020-06-03,"Cwm Taf University Health Board","No local lockdowns","C19",27
2020-06-03,"Cwm Taf University Health Board","No local lockdowns","NonC19",89
2020-06-03,"Cwm Taf University Health Board","No local lockdowns","All",116
2020-06-04,"Cwm Taf University Health Board","No local lockdowns","C19",30
2020-06-04,"Cwm Taf University Health Board","No local lockdowns","NonC19",74
2020-06-04,"Cwm Taf University Health Board","No local lockdowns","All",104
2020-06-05,"Cwm Taf University Health Board","No local lockdowns","C19",13
2020-06-05,"Cwm Taf University Health Board","No local lockdowns","NonC19",92
2020-06-05,"Cwm Taf University Health Board","No local lockdowns","All",105
2020-06-06,"Cwm Taf University Health Board","No local lockdowns","C19",18
2020-06-06,"Cwm Taf University Health Board","No local lockdowns","NonC19",71
2020-06-06,"Cwm Taf University Health Board","No local lockdowns","All",89
2020-06-07,"Cwm Taf University Health Board","No local lockdowns","C19",18
2020-06-07,"Cwm Taf University Health Board","No local lockdowns","NonC19",57
2020-06-07,"Cwm Taf University Health Board","No local lockdowns","All",75
2020-06-08,"Cwm Taf University Health Board","No local lockdowns","C19",16
2020-06-08,"Cwm Taf University Health Board","No local lockdowns","NonC19",61
2020-06-08,"Cwm Taf University Health Board","No local lockdowns","All",77
2020-06-09,"Cwm Taf University Health Board","No local lockdowns","C19",21
2020-06-09,"Cwm Taf University Health Board","No local lockdowns","NonC19",101
2020-06-09,"Cwm Taf University Health Board","No local lockdowns","All",122
2020-06-10,"Cwm Taf University Health Board","No local lockdowns","C19",24
2020-06-10,"Cwm Taf University Health Board","No local lockdowns","NonC19",73
2020-06-10,"Cwm Taf University Health Board","No local lockdowns","All",97
2020-06-11,"Cwm Taf University Health Board","No local lockdowns","C19",21
2020-06-11,"Cwm Taf University Health Board","No local lockdowns","NonC19",75
2020-06-11,"Cwm Taf University Health Board","No local lockdowns","All",96
2020-06-12,"Cwm Taf University Health Board","No local lockdowns","C19",16
2020-06-12,"Cwm Taf University Health Board","No local lockdowns","NonC19",83
2020-06-12,"Cwm Taf University Health Board","No local lockdowns","All",99
2020-06-13,"Cwm Taf University Health Board","No local lockdowns","C19",20
2020-06-13,"Cwm Taf University Health Board","No local lockdowns","NonC19",70
2020-06-13,"Cwm Taf University Health Board","No local lockdowns","All",90
2020-06-14,"Cwm Taf University Health Board","No local lockdowns","C19",9
2020-06-14,"Cwm Taf University Health Board","No local lockdowns","NonC19",60
2020-06-14,"Cwm Taf University Health Board","No local lockdowns","All",69
2020-06-15,"Cwm Taf University Health Board","No local lockdowns","C19",16
2020-06-15,"Cwm Taf University Health Board","No local lockdowns","NonC19",67
2020-06-15,"Cwm Taf University Health Board","No local lockdowns","All",83
2020-06-16,"Cwm Taf University Health Board","No local lockdowns","C19",32
2020-06-16,"Cwm Taf University Health Board","No local lockdowns","NonC19",85
2020-06-16,"Cwm Taf University Health Board","No local lockdowns","All",117
2020-06-17,"Cwm Taf University Health Board","No local lockdowns","C19",28
2020-06-17,"Cwm Taf University Health Board","No local lockdowns","NonC19",79
2020-06-17,"Cwm Taf University Health Board","No local lockdowns","All",107
2020-06-18,"Cwm Taf University Health Board","No local lockdowns","C19",21
2020-06-18,"Cwm Taf University Health Board","No local lockdowns","NonC19",100
2020-06-18,"Cwm Taf University Health Board","No local lockdowns","All",121
2020-06-19,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-06-19,"Cwm Taf University Health Board","No local lockdowns","NonC19",107
2020-06-19,"Cwm Taf University Health Board","No local lockdowns","All",121
2020-06-20,"Cwm Taf University Health Board","No local lockdowns","C19",10
2020-06-20,"Cwm Taf University Health Board","No local lockdowns","NonC19",107
2020-06-20,"Cwm Taf University Health Board","No local lockdowns","All",117
2020-06-21,"Cwm Taf University Health Board","No local lockdowns","C19",18
2020-06-21,"Cwm Taf University Health Board","No local lockdowns","NonC19",71
2020-06-21,"Cwm Taf University Health Board","No local lockdowns","All",89
2020-06-22,"Cwm Taf University Health Board","No local lockdowns","C19",25
2020-06-22,"Cwm Taf University Health Board","No local lockdowns","NonC19",45
2020-06-22,"Cwm Taf University Health Board","No local lockdowns","All",70
2020-06-23,"Cwm Taf University Health Board","No local lockdowns","C19",17
2020-06-23,"Cwm Taf University Health Board","No local lockdowns","NonC19",110
2020-06-23,"Cwm Taf University Health Board","No local lockdowns","All",127
2020-06-24,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-06-24,"Cwm Taf University Health Board","No local lockdowns","NonC19",96
2020-06-24,"Cwm Taf University Health Board","No local lockdowns","All",115
2020-06-25,"Cwm Taf University Health Board","No local lockdowns","C19",10
2020-06-25,"Cwm Taf University Health Board","No local lockdowns","NonC19",112
2020-06-25,"Cwm Taf University Health Board","No local lockdowns","All",122
2020-06-26,"Cwm Taf University Health Board","No local lockdowns","C19",15
2020-06-26,"Cwm Taf University Health Board","No local lockdowns","NonC19",61
2020-06-26,"Cwm Taf University Health Board","No local lockdowns","All",76
2020-06-27,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-06-27,"Cwm Taf University Health Board","No local lockdowns","NonC19",104
2020-06-27,"Cwm Taf University Health Board","No local lockdowns","All",116
2020-06-28,"Cwm Taf University Health Board","No local lockdowns","C19",8
2020-06-28,"Cwm Taf University Health Board","No local lockdowns","NonC19",64
2020-06-28,"Cwm Taf University Health Board","No local lockdowns","All",72
2020-06-29,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-06-29,"Cwm Taf University Health Board","No local lockdowns","NonC19",63
2020-06-29,"Cwm Taf University Health Board","No local lockdowns","All",74
2020-06-30,"Cwm Taf University Health Board","No local lockdowns","C19",29
2020-06-30,"Cwm Taf University Health Board","No local lockdowns","NonC19",104
2020-06-30,"Cwm Taf University Health Board","No local lockdowns","All",133
2020-07-01,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-07-01,"Cwm Taf University Health Board","No local lockdowns","NonC19",99
2020-07-01,"Cwm Taf University Health Board","No local lockdowns","All",110
2020-07-02,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-07-02,"Cwm Taf University Health Board","No local lockdowns","NonC19",108
2020-07-02,"Cwm Taf University Health Board","No local lockdowns","All",119
2020-07-03,"Cwm Taf University Health Board","No local lockdowns","C19",13
2020-07-03,"Cwm Taf University Health Board","No local lockdowns","NonC19",96
2020-07-03,"Cwm Taf University Health Board","No local lockdowns","All",109
2020-07-04,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-07-04,"Cwm Taf University Health Board","No local lockdowns","NonC19",84
2020-07-04,"Cwm Taf University Health Board","No local lockdowns","All",96
2020-07-05,"Cwm Taf University Health Board","No local lockdowns","C19",13
2020-07-05,"Cwm Taf University Health Board","No local lockdowns","NonC19",56
2020-07-05,"Cwm Taf University Health Board","No local lockdowns","All",69
2020-07-06,"Cwm Taf University Health Board","No local lockdowns","C19",21
2020-07-06,"Cwm Taf University Health Board","No local lockdowns","NonC19",58
2020-07-06,"Cwm Taf University Health Board","No local lockdowns","All",79
2020-07-07,"Cwm Taf University Health Board","No local lockdowns","C19",9
2020-07-07,"Cwm Taf University Health Board","No local lockdowns","NonC19",116
2020-07-07,"Cwm Taf University Health Board","No local lockdowns","All",125
2020-07-08,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-07-08,"Cwm Taf University Health Board","No local lockdowns","NonC19",98
2020-07-08,"Cwm Taf University Health Board","No local lockdowns","All",117
2020-07-09,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-07-09,"Cwm Taf University Health Board","No local lockdowns","NonC19",100
2020-07-09,"Cwm Taf University Health Board","No local lockdowns","All",123
2020-07-10,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-07-10,"Cwm Taf University Health Board","No local lockdowns","NonC19",91
2020-07-10,"Cwm Taf University Health Board","No local lockdowns","All",114
2020-07-11,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-07-11,"Cwm Taf University Health Board","No local lockdowns","NonC19",89
2020-07-11,"Cwm Taf University Health Board","No local lockdowns","All",101
2020-07-12,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-07-12,"Cwm Taf University Health Board","No local lockdowns","NonC19",84
2020-07-12,"Cwm Taf University Health Board","No local lockdowns","All",103
2020-07-13,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-07-13,"Cwm Taf University Health Board","No local lockdowns","NonC19",72
2020-07-13,"Cwm Taf University Health Board","No local lockdowns","All",84
2020-07-14,"Cwm Taf University Health Board","No local lockdowns","C19",17
2020-07-14,"Cwm Taf University Health Board","No local lockdowns","NonC19",121
2020-07-14,"Cwm Taf University Health Board","No local lockdowns","All",138
2020-07-15,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-07-15,"Cwm Taf University Health Board","No local lockdowns","NonC19",121
2020-07-15,"Cwm Taf University Health Board","No local lockdowns","All",128
2020-07-16,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-07-16,"Cwm Taf University Health Board","No local lockdowns","NonC19",119
2020-07-16,"Cwm Taf University Health Board","No local lockdowns","All",131
2020-07-17,"Cwm Taf University Health Board","No local lockdowns","C19",15
2020-07-17,"Cwm Taf University Health Board","No local lockdowns","NonC19",104
2020-07-17,"Cwm Taf University Health Board","No local lockdowns","All",119
2020-07-18,"Cwm Taf University Health Board","No local lockdowns","C19",6
2020-07-18,"Cwm Taf University Health Board","No local lockdowns","NonC19",119
2020-07-18,"Cwm Taf University Health Board","No local lockdowns","All",125
2020-07-19,"Cwm Taf University Health Board","No local lockdowns","C19",8
2020-07-19,"Cwm Taf University Health Board","No local lockdowns","NonC19",75
2020-07-19,"Cwm Taf University Health Board","No local lockdowns","All",83
2020-07-20,"Cwm Taf University Health Board","No local lockdowns","C19",10
2020-07-20,"Cwm Taf University Health Board","No local lockdowns","NonC19",77
2020-07-20,"Cwm Taf University Health Board","No local lockdowns","All",87
2020-07-21,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-07-21,"Cwm Taf University Health Board","No local lockdowns","NonC19",125
2020-07-21,"Cwm Taf University Health Board","No local lockdowns","All",139
2020-07-22,"Cwm Taf University Health Board","No local lockdowns","C19",23
2020-07-22,"Cwm Taf University Health Board","No local lockdowns","NonC19",111
2020-07-22,"Cwm Taf University Health Board","No local lockdowns","All",134
2020-07-23,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-07-23,"Cwm Taf University Health Board","No local lockdowns","NonC19",112
2020-07-23,"Cwm Taf University Health Board","No local lockdowns","All",126
2020-07-24,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-07-24,"Cwm Taf University Health Board","No local lockdowns","NonC19",131
2020-07-24,"Cwm Taf University Health Board","No local lockdowns","All",138
2020-07-25,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-07-25,"Cwm Taf University Health Board","No local lockdowns","NonC19",112
2020-07-25,"Cwm Taf University Health Board","No local lockdowns","All",123
2020-07-26,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-07-26,"Cwm Taf University Health Board","No local lockdowns","NonC19",63
2020-07-26,"Cwm Taf University Health Board","No local lockdowns","All",74
2020-07-27,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-07-27,"Cwm Taf University Health Board","No local lockdowns","NonC19",76
2020-07-27,"Cwm Taf University Health Board","No local lockdowns","All",83
2020-07-28,"Cwm Taf University Health Board","No local lockdowns","C19",15
2020-07-28,"Cwm Taf University Health Board","No local lockdowns","NonC19",123
2020-07-28,"Cwm Taf University Health Board","No local lockdowns","All",138
2020-07-29,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-07-29,"Cwm Taf University Health Board","No local lockdowns","NonC19",112
2020-07-29,"Cwm Taf University Health Board","No local lockdowns","All",119
2020-07-30,"Cwm Taf University Health Board","No local lockdowns","C19",5
2020-07-30,"Cwm Taf University Health Board","No local lockdowns","NonC19",134
2020-07-30,"Cwm Taf University Health Board","No local lockdowns","All",139
2020-07-31,"Cwm Taf University Health Board","No local lockdowns","C19",5
2020-07-31,"Cwm Taf University Health Board","No local lockdowns","NonC19",72
2020-07-31,"Cwm Taf University Health Board","No local lockdowns","All",77
2020-08-01,"Cwm Taf University Health Board","No local lockdowns","C19",20
2020-08-01,"Cwm Taf University Health Board","No local lockdowns","NonC19",115
2020-08-01,"Cwm Taf University Health Board","No local lockdowns","All",135
2020-08-02,"Cwm Taf University Health Board","No local lockdowns","C19",8
2020-08-02,"Cwm Taf University Health Board","No local lockdowns","NonC19",81
2020-08-02,"Cwm Taf University Health Board","No local lockdowns","All",89
2020-08-03,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-08-03,"Cwm Taf University Health Board","No local lockdowns","NonC19",75
2020-08-03,"Cwm Taf University Health Board","No local lockdowns","All",79
2020-08-04,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-08-04,"Cwm Taf University Health Board","No local lockdowns","NonC19",116
2020-08-04,"Cwm Taf University Health Board","No local lockdowns","All",123
2020-08-05,"Cwm Taf University Health Board","No local lockdowns","C19",9
2020-08-05,"Cwm Taf University Health Board","No local lockdowns","NonC19",97
2020-08-05,"Cwm Taf University Health Board","No local lockdowns","All",106
2020-08-06,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-08-06,"Cwm Taf University Health Board","No local lockdowns","NonC19",123
2020-08-06,"Cwm Taf University Health Board","No local lockdowns","All",127
2020-08-07,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-08-07,"Cwm Taf University Health Board","No local lockdowns","NonC19",127
2020-08-07,"Cwm Taf University Health Board","No local lockdowns","All",131
2020-08-08,"Cwm Taf University Health Board","No local lockdowns","C19",5
2020-08-08,"Cwm Taf University Health Board","No local lockdowns","NonC19",107
2020-08-08,"Cwm Taf University Health Board","No local lockdowns","All",112
2020-08-09,"Cwm Taf University Health Board","No local lockdowns","C19",5
2020-08-09,"Cwm Taf University Health Board","No local lockdowns","NonC19",80
2020-08-09,"Cwm Taf University Health Board","No local lockdowns","All",85
2020-08-10,"Cwm Taf University Health Board","No local lockdowns","C19",6
2020-08-10,"Cwm Taf University Health Board","No local lockdowns","NonC19",74
